idx	text_left	text_right	label
3927	logical and physical versioning in main memory databases r rastogi , s seshadri , p bohannon , d leinbaugh , a silberschatz , s sudarshan 1997 vldb	fast search in main memory databases a analyti , s pramanik proc . of the acm sigmod intâ ?? l. conf . on management of	0
3928	chair 's message 2002.0	needha chair 's message ieee edsoc/asee ee div . '' newsletter '' , spring m hagler	0
3929	querying a multilevel database : a logical analysis f cuppens 1996 vldb	querying atsql databases with temporal logic 2001.0 j chomicki , d toman , mh bohlen acm transactions on database systems ,	0
3930	apex : an adaptive path index for xml data sigmod conference 2002 c chung , j min , k shim	supex : a schema-guided path index for xml data 2002.0 j wang proceedings of 28th vldb . hong kong , china , august ,	0
3931	efficient algorithms for mining outliers from large data sets 2000 s ramaswamy , r rastogi , k shim sigmod conference	rt ng algorithms for mining distance-based outliers in large datasets em knorr proceedings of24th international conference on very large & hellip ; ,	0
3932	guest editor 's introduction 2003.0	guest editor 's introduction : information customization j mostafa intelligent systems , ieee [ see also ieee expert ] , 2002.0	0
3933	diluting acid t kempster , c stirling , p thanisch sigmod record 1999	diluting acid . 1999.0 t kempster , c stirling , p thanisch sigmod record ,	1
3934	implementation of magic-sets in a relational database system 1994 i mumick , h pirahesh sigmod conference	query processing in a relational database management system vldb , k youssefi , e wong 1979.0	0
3935	an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe vldb 1995.0	sql-like operator for mining association rules r meo , g psaila , s ceri , a new proceedings of international conference on very large & hellip ; ,	0
3936	online association rule mining sigmod conference 1999 c hidber	mining fuzzy association rules kcc chan , wh au	0
3937	parallel database systems in the 1990 's m carey 1994 sigmod conference	modern database systems w kimâ ? ¦ 1995.0	0
3938	caching technologies for web applications 2001 c mohan vldb	case-based reasoning technology : from foundations to applications lecture notes in computer science , m lenz , b bartsch-spã ¶ rl , hd burkhard , s wess 1998.0	0
3939	lore : a database management system for semistructured data j mchugh , s abiteboul , r goldman , d quass , j widom sigmod record 1997.0	change management in heterogeneous semistructured databases s chawathe , v gossain , x liu , j widom , s abiteboul 1997.0	0
3940	bringing order to query optimization sigmod record g slivinskas , c jensen , r snodgrass 2002.0	a rule-based view of query optimization jc freytag proceedings of the 1987 acm sigmod international conference & hellip ; , 1987.0	0
3941	database patchwork on the internet r braumandl , a kemper , d kossmann sigmod conference 1999	database connection and the internet j lam pc magazine ,	0
3942	ogdi : toward interoperability among geospatial databases g clement , c larouche , d gouin , p morin , h kucera sigmod record 1997.0	multidatabase interoperability sigmod record , 1990 sigmod record , 1990.0	0
3943	a probabilistic relational model and algebra d dey , s sarkar 1996 acm trans . database syst .	temporal probabilistic databases , i : algebra a dekhtyar , r ross , vs subrahmanian acm transactions on database systems ,	0
3944	investigation of algebraic query optimisation techniques for database programming languages a poulovassilis , c small vldb 1994.0	optimization of extended database query languages t seuis , l shapiro acm sigmod international conference on the management of	0
3945	fast incremental maintenance of approximate histograms vldb p gibbons , y matias , v poosala 1997.0	incremental maintenance of hypertext views g sindoni	0
3946	mining long sequential patterns in a noisy environment j yang , w wang , p yu , j han 2002 sigmod conference	mining long sequential patterns in a noisy environment j yang , w wang , ps yu , j han sigmod conference , 2002.0	1
3947	vqbd : exploring semistructured data sigmod conference s chawathe , t baby , j yeo 2001.0	extracting schema from semistructured data s nestorov sigmod conference , 1998.0	0
3948	efficient concurrency control in multidimensional access methods 1999 k chakrabarti , s mehrotra sigmod conference	on optimistic concurrency control methods ht kung , jt robinson acm trans . database syst ,	0
3949	semantics for update rule programs and implementations in a relational database management system l raschid , j lobo 1996 acm trans . database syst .	the implementation of germ , an entity-relationship data base management system rl benneworth , cd bishop , cjm turnbull , wd holman , vldb , 1981.0	0
3950	query processing in spatial network databases d papadias , j zhang , n mamoulis , y tao vldb 2003.0	querying logical databases my vardi proceedings of the fourth acm sigact-sigmod symposium on & hellip ; , 1985.0	0
3951	a taxonomy for secure object-oriented databases m olivier , s solms 1994 acm trans . database syst .	the ccube constraint object-oriented database a brodsky , ve segal , j chen , pa exarkhopoulo proc . acm sigmod conf . on management of	0
3952	querying the internet with pier r huebsch , j hellerstein , n lanham , b loo , s shenker , i stoica vldb 2003.0	querying the le proceedings of the vldb conference , s abiteboul , s cluet , t milo	0
3953	the sr-tree : an index structure for high-dimensional nearest neighbor queries n katayama , s satoh sigmod conference 1997.0	the ssã · - tree : an improved index structure for similarity searches in a high-dimensional feature r kurniawati , js jin , ja shepherd	0
3954	guest editorial 2001.0	guest editorâ ?? s introduction tnd independence 2003.0 sigmod record ,	0
3955	editor 's notes m franklin sigmod record 1997.0	editor 's notes sm richardson 1999.0 new directions for teaching and learning ,	0
3956	voodb : a generic discrete-event random simulation model to evaluate the performances of oodbs j darmont , m schneider vldb 1999.0	algebraic tools for the performance evaluation of discrete event systems 1989.0 g cohen , p moller , jp quadrat , m viot ieee proceedings ,	0
3957	languages for multi-database interoperability f gingras , l lakshmanan , i subramanian , d papoulis , n shiri sigmod conference 1997.0	languages for multi-database interoperability f gingras , lvs lakshmanan , in subramanian , d proceedings of the 1997 acm sigmod international conference & hellip ; , 1997.0	1
3958	lh * - a scalable , distributed data structure w litwin , m neimat , d schneider acm trans . database syst . 1996.0	rp * : a family of order preserving scalable distributed data structures w litwin , ma neimat vldb , 1994.0	0
3959	a quantitative analysis and performance study for similarity-search methods in high-dimensional spaces r weber , h schek , s blott vldb 1998.0	indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches c wang , xs wang the vldb journal the international journal on very large & hellip ; , 2001.0	0
3960	data mining with optimized two-dimensional association rules t fukuda , y morimoto , s morishita , t tokuyama acm trans . database syst . 2001	tokuyamat ( 1996 ) mining optimized association rules for numeric attributes my fukudat , s morishita proc . 15th acm sigact-sigmod-sigart symposium on principles	0
3961	an introduction to deductive database languages and systems k ramamohanarao , j harland vldb j. 1994.0	an introduction to spatial database systems portal.acm.org 1994.0	0
3962	issues in data stream management sigmod record 2003 l golab , m жzsu	xml data management p fankhauser , a halevy the vldb journal ,	0
3963	anatomy of a native xml base management system vldb j. t fiebig , s helmer , c kanne , g moerkotte , j neumann , r schiele , t westmann 2002.0	performance evaluation of a temporal database management system proc . acm sigmod , conf management of data , may , r snodgrass	0
3964	optimizing multi-feature queries for image databases u gќntzer , w balke , w kieпling 2000 vldb	optimizing queries across diverse data sources lm hass , d kossmann , el wimmers , j yang , l raschid proceedings of the 23rd vldb conference , athens , greece , acm & hellip ; ,	0
3965	mining generalized association rules vldb r srikant , r agrawal 1995.0	mining quantitative association rules in large relational tables r srikant , r agrawal 1996.0	0
3966	a performance study of workfile disk management for concurrent mergesorts in a multiprocessor database system vldb 1995 k wu , p yu , j chung , j teng	a vlsi chip set for a multiprocessor performance measurement system a mink , r carpenter acm press frontier series , 1990.0	0
3967	integrating temporal , real-time , and active databases k ramamritham , r sivasankaran , j stankovic , d towsley , m xiong sigmod record 1996.0	temporal aggregation in active databases int . conf . on the management of data , i motakis , c zaniolo	0
3968	index configuration in object-oriented databases 1994 e bertino vldb j.	bibliography on object-oriented database management g vossen acm sigmod record , 1991.0	0
3969	guest editor 's introduction 2002.0	guest editorial f casati , mc shan , d georgakopoulos the vldb journal the international journal on very large & hellip ; , 2001.0	0
3970	a system for watermarking relational databases r agrawal , p haas , j kiernan sigmod conference 2003.0	the design of relational databases h mannila , kj rã $ ihã $ 1992.0	0
3971	xsb as a deductive database k sagonas , t swift , d warren sigmod conference 1994	the partition model : a deductive database model nspy ratos acm transactions on database systems , 1987.0	0
3972	optimizing queries with universal quantification in object-oriented and object-relational databases j clauпen , a kemper , g moerkotte , k peithner vldb 1997.0	data conversion from object-oriented to relational database and its verification by use of r pang	0
3973	a scalable algorithm for answering queries using views r pottinger , a levy 2000 vldb	generating efficient plans for queries using views fn afrati , c li , jd ullman	0
3974	foundations of preferences in database systems w kieпling 2002 vldb	synergistic authorization in database systems nh minsky 1981.0 vldb ,	0
3975	stholes : a multidimensional workload-aware histogram n bruno , s chaudhuri , l gravano 2001 sigmod conference	stholes : a multidimensional workload-aware histogram n bruno , s chaudhuri , l gravano sigmod conference , 2001.0	1
3976	modelling and querying video data r hjelsvold , r midtstraum vldb 1994	modeling and querying video data : a hybrid approach c decleir , ms hacid	0
3977	reducing multidatabase query response time by tree balancing w du , m shan , u dayal sigmod conference 1995	reducing multidatabase query response time by tree balancing w du , u dayal sigmod conference , 1995.0	1
3978	dblearn : a system prototype for knowledge discovery in relational databases j han , y fu , y huang , y cai , n cercone sigmod conference 1994.0	advances of the dblearn system for knowledge discovery in large databases j han , y fu , s tang	1
3979	efficient maintenance of materialized mediated views sigmod conference j lu , g moerkotte , j schќ , v subrahmanian 1995.0	efficient self-maintenance of materialized views n huyn	0
3980	an effective hash based algorithm for mining association rules sigmod conference j park , m chen , p yu 1995.0	an efficient algorithm for mining association rules in large databases ase omiecinski , s navathe i > proc . 21st int &#39; l conf . very large data bases , < / i > morgan & hellip ; ,	0
3981	composing web services on the semantic web vldb j. b medjahed , a bouguettaya , a elmagarmid 2003.0	ontology versioning on the semantic web mca klein , d fensel	0
3982	spatial operators e clementini , p felice sigmod record 2000	spatial operators e clementini , p di felice	1
3983	mining quantitative association rules in large relational tables sigmod conference r srikant , r agrawal 1996.0	mining association rules from quantitative data intelligent data analysis , tp hong , cs kuo , sc chi 1999.0	0
3984	entrans : a system for flexible consistency maintenance in directory applications a herlekar , a deopujari , k ramamritham , s gopale , s shukla vldb 2002.0	xmas : an extensible main-memory storage system for high-performance applications 1998.0 jh park , ys kwon , kh kim , s lee , bd park , sk cha sigmod conference ,	0
3985	smooth - a distributed multimedia database system h kosch , l bіszіrmщnyi , a bachlechner , c hanin , c hofbauer , m lang , c riedler , r tusch vldb 2001	â ?? distributed database systems : where are we ? ieee computer , t ozsu , p valduriez	0
3986	a transaction replication scheme for a replicated database with node autonomy a fu , d cheung vldb 1994.0	semantics based transaction management techniques for replicated databases a kumar , m stonebraker proc . intl. conf . on management of data ,	0
3987	temporal slicing in the evaluation of xml queries vldb d gao , r snodgrass 2003.0	parallel evaluation of multi-join queries an wilschut , j flokstra , pmg apers proceedings of the 1995 acm sigmod international conference & hellip ; , 1995.0	0
3988	answering queries with useful bindings c li , e chang acm trans . database syst . 2001.0	answering queries using views ay levy , ao mendelzon , y sagiv , d srivastava	0
3989	continuous nearest neighbor search 2002 y tao , d papadias , q shen vldb	optimal multi-step k-nearest neighbor search t seidl , hp kriegel	0
3990	converting relational to object-oriented databases sigmod record 1997 j fong	pointer-based join techniques for object-oriented databases df lieuwen , dj dewitt , m mehta	0
3991	fast algorithms for universal quantification in large databases g graefe , r cole acm trans . database syst . 1995.0	an efficient algorithm for the incremental updation of association rules in large databases s thomas , s bodagala , k alsabti , s ranka	0
3992	the naos system c collet , t coupaye 1995 sigmod conference	the qnx operating system dc sastry , m demirci	0
3993	optimizing the secure evaluation of twig queries s cho , s amer-yahia , l lakshmanan , d srivastava vldb 2002.0	evaluating top-k selection queries s chaudhuri , l gravano 1999.0 vldb ,	0
3994	approximate query processing using wavelets k chakrabarti , m garofalakis , r rastogi , k shim vldb 2000.0	approximate query processing : taming the terabytes ( tutorial ) pb gibbons , m garofalakis 2001.0	0
3995	e-services - guest editorial 2001	editorial d ralph , s searby 2003.0 bt technology journal ,	0
3996	a foundation for multi-dimensional databases vldb 1997 m gyssens , l lakshmanan	caching for multi-dimensional data mining queries b nag , p deshpande , dj dewitt	0
3997	the persistent cache : improving oid indexing in temporal object-oriented database systems k nјrvхg vldb 1999.0	the ccube constraint object-oriented database system a brodsky , ve segal , j chen , pa exarkhopoulo constraints , 1997.0	0
3998	dyda : data warehouse maintenance in fully concurrent environments j chen , x zhang , s chen , a koeller , e rundensteiner sigmod conference 2001.0	efficient view maintenance at data warehouses t yurek 1997.0	0
3999	optimization techniques for queries with expensive methods acm trans . database syst . 1998 j hellerstein	optimizing disjunctive queries with expensive predicates a kernper , g moerkotte , k peithnert , m steinbrunn	0
4000	i/o reference behavior of production database workloads and the tpc benchmarks - an analysis at the logical level w hsu , a smith , h young acm trans . database syst . 2001	i/o reference behavior of production database workloads and the tpc 1999.0 ww hsu , aj smith , hc young	1
4001	an effective deductive object-oriented database through language integration vldb m barja , n paton , a fernandes , m williams , a dinn 1994.0	logic and objectoriented programming language paradigms with application to deductive databases zo bayram	0
4002	editor 's ( farewell ) notes 1995	editors ' notes jh astrachan	0
4003	information rules d stirling sigmod record 2003.0	information technology d lassner new directions for higher education , 2000.0	0
4004	index nesting - an efficient approach to indexing in object-oriented databases b ooi , j han , h lu , k tan vldb j. 1996.0	semanticmodelling of object-oriented databases mbe m & de hoe . vldb ,	0
4005	a logical foundation for deductive object-oriented databases m liu , g dobbie , t ling acm trans . database syst . 2002	object-oriented querrying of existing relational databases da keim , hp kriegel , a miethsam	0
4006	supporting top-k join queries in relational databases i ilyas , w aref , a elmagarmid 2003 vldb	incomplete information in relational temporal databases k shashi proc . of the 18th vldb conference ,	0
4007	the hcc-tree : an efficient index structure for object oriented databases b sreenath , s seshadri 1994 vldb	the hybrid tree : an index structure for high dimensional feature spaces k chakrabarti , s mehrotra	0
4008	repositories and object oriented databases sigmod record 1998 p bernstein	metu object-oriented database system a dogacâ ? ¦ demo description , in the proc . acm sigmod intl. conf . on & hellip ; ,	0
4009	aurora : a data stream management system sigmod conference d abadi , d carney , u чetintemel , m cherniack , c convey , c erwin , e galvez , m hatoun , a maskey , a rasin , a singer , m stonebraker , n tatbul , y xing , r yan , s zdonik 2003.0	multimedia database management systems g lu 1999.0	0
4010	a transaction replication scheme for a replicated database with node autonomy a fu , d cheung vldb 1994.0	a static pessimistic scheme for handling replicated databases j tang , n natarajan	0
4011	building knowledge base management systems 1996 j mylopoulos , v chaudhri , d plexousakis , a shrufi , t topaloglou vldb j.	corll manual : a storage and filemanagement system for knowledge bases de smith technical report hpp-80-8 , stanford university heuristic	0
4012	implementation of magic-sets in a relational database system 1994 i mumick , h pirahesh sigmod conference	implementation of the coral deductive database system r ramakrishnan , d srivastava , s sudarshan , p proceedings of acm sigmod international conference on & hellip ; , 1993.0	0
4013	query by diagram : a graphical environment for querying databases 1994 t catarci , g santucci sigmod conference	query by diagram : a visual environment for querying databases g santucci , pa sottile	1
4014	mining quantitative association rules in large relational tables sigmod conference r srikant , r agrawal 1996.0	mining generalized association rules s ramakrishnan , a rakesh proceedings of 21 stvldb conference , zurich , switzerland ,	0
4015	temporal database system implementations m bіhlen sigmod record 1995.0	buffer management in relational database systems gm sacco , m schkolnick acm transactions on database systems , 1986.0	0
4016	analysis of predictive spatio-temporal queries y tao , j sun , d papadias 2003 acm trans . database syst .	a typology of spatiotemporal information queries m yuan , j mcintosh	0
4017	a logical foundation for deductive object-oriented databases m liu , g dobbie , t ling acm trans . database syst . 2002	the o2 object-oriented database system f bancilhon proceedings of the 1992 acm sigmod international conference & hellip ; , 1992.0	0
4018	on supporting containment queries in relational database management systems c zhang , j naughton , d dewitt , q luo , g lohman sigmod conference 2001.0	supporting multiple access control policies in database systems e bertino , s jajodia , p samarati	0
4019	energy and rate based mac protocol for wireless sensor networks r kannan , r kalidindi , s iyengar , v kumar 2003 sigmod record	energy-aware management for cluster-based sensor networks 2003.0 m younis , m youssef , k arisha computer networks ,	0
4020	the ccube constraint object-oriented database system a brodsky , v segal , j chen , p exarkhopoulo sigmod conference 1999.0	set-oriented constructs : from rete rule bases to database systems 1991.0 dn gordin , aj pasik proceedings of the 1991 acm sigmod international conference & hellip ; ,	0
4021	integration approaches for cim 1995.0	integration or segregation b howard pc magazine ,	0
4022	dbis-toolkit : adaptable middleware for large scale data delivery m altinel , d aksoy , t baby , m franklin , w shapiro , s zdonik sigmod conference 1999.0	dbis-toolkit : adaptive middleware for large scale data delivery , ( demonstration description ) m altinel , d aksoy , t baby , m franklin , w shapiro , proc . acm sigmod int &#39; l conf . on management of	1
4023	database research at ut arlington s chakravarthy , y aslandogan , r elmasri , l fegaras , j oh sigmod record 2003.0	database research at hp labs ma neimat sigmod record , 1991.0	0
4024	a flexible and recoverable client/server database event notification system e hanson , i chen , r dastur , k engel , v ramaswamy , w tan , c xu vldb j. 1998.0	a flexible and recoverable client/server database event notification system 1998.0 en hanson , ic chen , r dastur , k engel , v ramaswamy the vldb journal the international journal on very large & hellip ; ,	1
4025	a language based multidatabase system e kќhn , t tschernko , k schwarz sigmod conference 1994.0	mpeg-7 and multimedia database systems sigmod record , h kosch 2002.0	0
4026	semantic integration of environmental models for application to global information systems and decision-making d mackay 1999 sigmod record	semantic integration of environmental models for application to global information and decision - ds mackay acm sigmod record ,	1
4027	infoharness : a system for search and retrieval of heterogeneous information l shklar , a sheth , v kashyap , s thatte sigmod conference 1995.0	video anywhere : a system for searching and managing distributed heterogeneous video assets a sheth , c bertram , k shah acm sigmod record , 1999.0	0
4028	the pyramid-technique : towards breaking the curse of dimensionality s berchtold , c bіhm , h kriegel sigmod conference 1998.0	the pyramid-technique : towards breaking the curse of dimensional data spaces s berchtold , d keim , hp kriegel proc . acm sigmod int . conf . managment of data , seattle ,	1
4029	a new sql-like operator for mining association rules vldb 1996 r meo , g psaila , s ceri	an efficient algorithm for mining association rules in large databases aseos navathe	0
4030	editor 's notes m franklin sigmod record 1997	editor 's notes tw banta implementing outcomes assessment : promise and perils . new & hellip ; ,	0
4031	towards an odmg-compliant visual object query language m chavda , p wood 1997 vldb	towards an effective calculus for object query languages l fegaras , d maier 1995.0 sigmod conference ,	0
4032	efficient incremental garbage collection for client-server object database systems l amsaleg , m franklin , o gruber vldb 1995	efficient incremental garbage collection for client-server object database systems l amsaleg , m franklin 1995.0 vldb ,	1
4033	a metadatabase system for semantic image search by a mathematical model of meaning y kiyoki , t kitagawa , t hayama sigmod record 1994	a metadatabase system for semantic image search by a mathematical model of meaning 1994.0 y kiyoki , t kitagawa , t hayama sigmod record ,	1
4034	mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record 1998.0	mining association rules in multiple relations lecture notes in computer science , l dehaspe , l de raedt 1997.0	0
4035	reminiscences on influential papers 1999.0	reminiscences of an indian official o cavenagh 1884.0	0
4036	the design and implementation of a sequence database system vldb p seshadri , m livny , r ramakrishnan 1996.0	on the implementation of a simple class of logic queries for databases d saccã proceedings of the fifth acm sigact-sigmod symposium on & hellip ; , 1985.0	0
4037	deadlock detection in distributed database systems : a new algorithm and a comparative performance analysis n krivokapic , a kemper , e gudes vldb j. 1999.0	data allocation in distributed database systems 1988.0 pmg apers acm transactions on database	0
4038	improved histograms for selectivity estimation of range predicates v poosala , y ioannidis , p haas , e shekita sigmod conference 1996.0	improved histograms for selectivity estimation or range predicates acm sigmod international v poosala , ye ioannidis , pj haas , ej shekita	1
4039	index nesting - an efficient approach to indexing in object-oriented databases b ooi , j han , h lu , k tan vldb j. 1996.0	a framework for class partitioning in object-oriented databases k karlapalem , q li distributed and parallel databases , 2000.0	0
4040	computing complete answers to queries in the presence of limited access patterns c li vldb j. 2003.0	query containment in the presence of limited access patterns c li , e chang	0
4041	optimizing queries on files m consens , t milo sigmod conference 1994.0	optimizing existential queries r ramakrishnan , c beeri , r krishnamurthy & hellip ; . sigact-sigmod principles of database systems conference ( & hellip ; ,	0
4042	a general techniques for querying xml documents using a relational database system 2001 j shanmugasundaram , e shekita , j kiernan , r krishnamurthy , s viglas , j naughton , i tatarinov sigmod record	relational databases for querying xml documents : limitationsand opportunities j shanmugaanndaramâ ? ¦ proceedings of the 25th international conference on very & hellip ; ,	0
4043	the wasa2 object-oriented workflow management system g vossen , m weske 1999 sigmod conference	the o 2 object-oriented database system f bancilhon proceedings of the 1992 acm sigmod-international conference	0
4044	rethinking database system architecture : towards a self-tuning risc-style database system s chaudhuri , g weikum vldb 2000.0	towards self-tuning data placement in parallel database systems ml lee , m kitsuregawa , bc ooi , kl tan , a mondal sigmod conference , 2000.0	0
4045	neurorule : a connectionist approach to data mining h lu , r setiono , h liu vldb 1995	neurorule : a connectionist approach to data mining l hongjun , r setiono , l huan proceedings of 21st international conference on very large & hellip ; , 1995.0	1
4046	using referential integrity to easily define consistent subset replicas b hammond vldb 1996.0	using referential integrity to easily define consistent subset replicas b hammond proceedings of the international conference on very large & hellip ; , 1996.0	1
4047	the multidimensional database system rasdaman sigmod conference p baumann , a dehmel , p furtado , r ritsch , n widmann 1998.0	querying multidimensional databases . acms anthology	0
4048	closest pair queries in spatial databases sigmod conference 2000 a corral , y manolopoulos , y theodoridis , m vassilakopoulos	distance browsing in spatial databases acm transactions on database systems ( tods ) , t sellis , n roussopoulos	0
4049	efficient maintenance of materialized mediated views sigmod conference j lu , g moerkotte , j schќ , v subrahmanian 1995.0	efficient materialization and use of views in data warehouses . sigmod record , 1999.0 acms anthology	0
4050	chair 's message 2001	director 's message ofe announcements , webb learning , f commons	0
4051	cost-based selection of path expression processing algorithms in object-oriented databases g gardarin , j gruser , z tang 1996 vldb	converting relational to object-oriented databases 1997.0 j fong sigmod record ,	0
4052	title , foreword 1994	foreword bt technology journal , r ackerley 2002.0	0
4053	data compression in oracle 2003 m pіss , d potapov vldb	data compression for randomly addressed files d wilkes msc . thesis , department of computer science , university of	0
4054	converting relational to object-oriented databases sigmod record 1997 j fong	extraction of object-oriented structures from existing relational databases s ramanathan , j hodges sigmod record , 1997.0	0
4055	structures for manipulating proposed updates in object-oriented databases m doherty , r hull , m rupawalla sigmod conference 1996.0	introduction to object-oriented databases w kim	0
4056	the tv-tree : an index structure for high-dimensional data k lin , h jagadish , c faloutsos 1994 vldb j.	the gc-tree : a high-dimensional index structure for similarity search in image databases ieee transactions on multimedia , 2002.0 gh cha , cw chung	0
4057	querying multiple features of groups in relational databases d chatziantoniou , k ross 1996 vldb	the theory of joins in relational databases acm trans database syst , av aho , c beeri , jd ullman	0
4058	schema and database evolution in the o2 object database system f ferrandina , t meyer , r zicari , g ferran , j madec 1995 vldb	semantics and implementation of schema evolution in object-oriented databases '' , procs & hellip ; conference on management of data , san francisco , california , j banerjee , w kim , hj kim , hf korth	0
4059	an introduction to spatial database systems vldb j. 1994 r gќting	the impact of global clustering on spatial database systems t brinkhoff , hp kriegel proceedings of the international conference on very large & hellip ; , 1994.0	0
4060	anatomy of a native xml base management system vldb j. t fiebig , s helmer , c kanne , g moerkotte , j neumann , r schiele , t westmann 2002.0	an approach to implementing a relational data base management system jb rothnie proc . acm sigmod workshop on data description , access and & hellip ; ,	0
4061	dynamic update cube for range-sum queries s chun , c chung , j lee , s lee vldb 2001.0	hierarchical prefix cubes for range-sum queries cy chan , ye ioannidis proceedings of the 25th international conference on very & hellip ; , 1999.0	0
4062	guest editorial 2003	eic editorial ieee transactions on knowledge and data engineering , 2004.0 ps yu	0
4063	infering structure in semistructured data s nestorov , s abiteboul , r motwani sigmod record 1997	storing semistructured data with stored proceedings of acm a deuntsch , m fernandez , d suciu	0
4064	using semantic values to falilitate interoperability among heterogeneous information systems e sciore , m siegel , a rosenthal 1994 acm trans . database syst .	using semantic values to facilitate interoperability among heterogeneous information systems e sciore , m siegel , a rosenthal acm transactions on database systems , 1994.0	1
4065	the sr-tree : an index structure for high-dimensional nearest neighbor queries n katayama , s satoh sigmod conference 1997.0	â ?? the kdb tree : a search structure for large multidimensional dynamic indexes 11.0 jtr rob811 proceedings of the 1981 acm-sigmod conference , april ,	0
4066	research perspectives for time series management systems w dreyer , a dittrich , d schmidt sigmod record 1994.0	research perspectives for time series management systems w dreyer , ak dittrich , d schmidt sigmod record , 1994.0	1
4067	the design and implementation of a sequence database system vldb p seshadri , m livny , r ramakrishnan 1996.0	design and implementation of a kalman observer for an induction motor based on a dsp system b simor technical university of budapest ,	0
4068	birch : an efficient data clustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996	data clustering for very large datasets plus applications t zhang 1997.0	0
4069	including group-by in query optimization vldb s chaudhuri , k shim 1994.0	multi-query optimization acm trans . on database systems , tk sellis	0
4070	combi-operator : database support for data mining applications vldb 2003 a hinneburg , w lehner , d habich	a stream database for network applications c cranor , t johnson , o spataschek , vs gigascope proceedings of the 2003 acm sigmod international conference	0
4071	dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems m tamura , m kitsuregawa vldb 1999.0	parallel mining of association rules r agrawal , jc shafer	0
4072	a critique of ansi sql isolation levels sigmod conference h berenson , p bernstein , j gray , j melton , e o'neil , p o'neil 1995.0	a survey and critique of advanced transaction models proceedings of the 1994 acm sigmod international conference & hellip ; , 1994.0 c mohan	0
4073	the ores temporal database management system sigmod conference b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou 1994.0	object and rle management m the exodus extensible database system cmj carey , dj dewltt , je i & ha & on , ej shelata proceedmgs of 1986 vldb conference ,	0
4074	evaluation of main memory join algorithms for joins with set comparison join predicates s helmer , g moerkotte vldb 1997	evaluation of main memory join algorithms for joins with set comparison join predicates s helmer , g moerkotte vldb , 1997.0	1
4075	author index 2000 vldb	author index with titles gg barnafoldi , g papp , p levai , g fai , ls barnby , j. phys . g : nucl . part . phys , 2004.0	0
4076	optimization of constrained frequent set queries with 2-variable constraints l lakshmanan , r ng , j han , a pang sigmod conference 1999.0	optimization ofqueries with user-defined predicates proc . ofthe conf . on very large data bases s chaudhuri , k shim	0
4077	the database group at university of hagen ( fernuniversitaet ) g schlageter , t berkel , e heuel , s mittrach , a scherer , w wilkes sigmod record 1995.0	database research at the university of twente 1993.0 pmg apers , h balsters , hm blanken , ra de by , maw acm sigmod record ,	0
4078	a case for dynamic view management y kotidis , n roussopoulos acm trans . database syst . 2001	a case for dynamic view management y kotidis , n roussopoulos 2001.0 acm transactions on database systems ,	1
4079	foreword : management of semistructured data 1997.0	lore : a database management system for semistructured data s abiteboul , j mchugh , d quass , j widom , r goldman sigmod record ,	0
4080	aggregate maintenance for data warehousing in informix red brick vista c bunker , l colby , r cole , w mckenna , g mulagund , d wilhite vldb 2001.0	aggregate maintenance for data warehousing in informix red brick vista cj bunker , ls colby , rl cole , wj mckenna , g & hellip ; international conference on very large data bases table of & hellip ; , 2001.0	1
4081	dynamic multi-resource load balancing in parallel database systems vldb e rahm , r marek 1995.0	data partitioning and load balancing in parallel disk systems p scheuermann , g weikum , p zabback the vldb journal the international journal on very large & hellip ; , 1998.0	0
4082	the araneus web-base management system g mecca , p atzeni , a masci , p merialdo , g sindoni sigmod conference 1998	case for output management systems . 1981.0 k schwaber computerworld. ,	0
4083	some issues in design of distributed deductive databases vldb 1994 m mohania , n sarda	special issue on prototypes of deductive database systems the vldb journalâ ?? the international journal on very large & hellip ; , k ramamohanarao 1994.0	0
4084	the onion technique : indexing for linear optimization queries 2000 y chang , l bergman , v castelli , c li , m lo , j smith sigmod conference	optimization techniques for queries with expensive methods acm transactions on database systems , 1998.0 jm hellerstein	0
4085	including group-by in query optimization vldb s chaudhuri , k shim 1994.0	an architecture for query optimization a rosenthal , d reiner proceedings of the 1982 acm sigmod international conference & hellip ; , 1982.0	0
4086	overview of the special section on temporal database infrastructure 1994 r snodgrass sigmod record	special section on management of semi-structured data d sucio sigmod record ,	0
4087	data placement in shared-nothing parallel database systems m mehta , d dewitt 1997 vldb j.	prototyping dbs3 , a shared memory parallel database system & hellip ; conference on parallel and distributed information systems & hellip ; , b bjã ¶ rn , c michel , v patrick	0
4088	online query processing 2001	m. ( 2002 ) . partial results for online query processing proceedings of the acm sigmod international conference on v raman , j hellerstein	0
4089	mining frequent itemsets using support constraints vldb 2000 k wang , y he , j han	mining frequent itemsets without support threshold : with and without item constraints yl cheung ieee transactions on knowledge and data engineering , 2004.0	0
4090	editorial 2001	guest editorial p atzeni , ao mendelzon the vldb journal the international journal on very large & hellip ; , 2000.0	0
