idx	text_left	text_right	label
1807	samsung 55 ' series 9 lcd black flat panel hdtv ln55a950 touch of color design full 1080p high definition resolution 2,000,000:1 dynamic contrast ratio auto motion plus 120hz built-in digital tuner ( ntsc/atsc/clear qam ) 4ms response time srs trusurround xt down firing speakers picture-in-picture ( pip ) integrated woofer wide color gamut led backlight black finish	samsung ln32a450 32 ' 720p lcd hdtv	0
1808	nikon coolpix p80 digital camera in black coolpixp80 10.1 megapixels 18x optical wide-angle zoom-nikkor lens 2.7 ' high-resolution lcd electronic viewfinder auto adjusts up to iso 6400 in-camera red-eye fix face-priority af d-lighting high quality tv movies with sound black finish	nikon d300 digital slr camera 25432 12.3 megapixel 3 ' active matrix tft color lcd	0
1809	linksys wireless-g broadband router wrt54gl all-in-one internet-sharing router 4-port switch push button setup feature tkip and aes encryption wireless mac address filtering powerful spi firewall 54mbps wireless-g ( 802.11 g ) access point	linksys wpsm54g wireless-g usb print server 1 x 10/100base-tx network , 1 x usb wi-fi ieee 802.11 b/g	0
1810	sony 120gb high definition hard disk drive handycam camcorder hdrsr12 1920x1080 recording face detection 5 megapixel clearvid cmos sensor bionz image processor exmor imaging sensor 12x optical/150x digital zoom 3.2 ' wide ( 16:9 ) hybrid touch panel clear photo lcd plus display dolby digital 5.1 ch recording dynamic range optimizer super nightshot infrared system x.v. color technology	canon vixia hg20 high definition camcorder 3085b001aa	0
1811	samsung 61 ' black series 6 dlp hdtv hl61a650 1920 x 1080p resolution 2,500:1 contrast ratio cinema smooth light engine 3d movie viewing and gaming dnie technology 3 hdmi inputs wiselink usb connection trusurround xt ntsc/atsc/clear qam tuner black finish	samsung 6 series hl56a650 56 ' projection tv samsung hl56a650 56 ' widescreen 1080p dlp hdtv w / built in ntsc/atsc tuner piano black	0
1812	olympus stylus 1050 sw black digital camera stylus1050swb 10.1 megapixel shockproof waterproof up to 10 ft. freezeproof 3x optical zoom 2.7 ' lcd display 41.6 mb internal memory tap control feature face detection 27 shooting modes continuous shooting high iso sensitivity in-camera panorama movie mode black finish	olympus li-42b lithium ion digital camera battery 202034 lithium ion ( li-ion ) 3.7 v dc photo battery	0
1813	canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish	canon powershot sx110 is digital camera silver 2666b001 canon powershot sx110 is 9 megapixel digital camera w / 10x optical zoom , 3 ' lcd , iso 1600 , optical image stabilizer silver	0
1814	sony alpha digital slr camera with lens kit dslra200w 10.2 megapixels 2.7 ' clear photo lcd screen super steadyshot in-camera image stabilization continuous burst mode bionz image processor iso sensitivity 9-point center cross af sensor scene selection modes dt 18-70mm f3 .5 zoom lens and 75-300mm f4.5-5 .6 compact super telephoto zoom lens included black finish	sony cyber-shot dsc-w120 digital camera pink dscw120/p 16:9 2x digital zoom 2.5 ' active matrix tft color lcd	0
1815	panasonic expandable bluetooth-enabled dect 6.0 phone system kxth1212b call waiting caller id white backlit color lcd lighted handset keypad night mode compatible with most bluetooth cell phones 5 hours talk time/11 days standby time 60 channels black finish	panasonic kx-tg9348t expandable digital cordless phone 1 x phone line ( s ) metallic black	0
1816	sony multi band digital tuner shower radio icfs79w splash resistant am/fm/weather band reception easy one button weather band select built-in digital clock selectable automatic-off timer quartz synthesized tuner built-in antennas	sony icf-cd73w am/fm/weather shower cd clock radio ( white )	0
1817	whirlpool duet sport 27 ' electric dryer wed8300swh 6.7 cubic foot capacity electronic controls child lockout front-mounted lint screen interior drum light 5 temperature selections 3 timed cycles white finish	pedistal for duet sport electric washer/dryer whp1000sq	0
1818	sony soft camera carrying case lcsmx100 stain resistant nylon colored interior movable partition build-in modular interface black finish	sony lcs-x20 camcorder case lcsx20 nylon , polyamide black	0
1819	sony 52 ' bravia v-series 1080p lcd flat panel hdtv kdl52v4100 1920 x 1080 full hd resolution digital media extender ( dmex ) advanced contrast enhancer ( ace ) 24p true cinema 25,000:1 dynamic contrast ratio mpeg noise reduction 3d comb filter cinemotion reverse 3:2 pulldown technology black finish	sony bravia w series kdl-46w4100 46 ' lcd tv kdl46w4100 46 ' atsc , ntsc 16:9 1920 x 1080 hdtv	0
1820	apple 16gb black 2nd generation ipod touch mb531lla holds up to 3,500 songs in 128-kbps aac format , 20,000 ipod-viewable photos and 20 hours of video wi-fi ( 802.11 b/g ) nike + ipod support built-in maps location-based service 3.5 ' ( diagonal ) widescreen multi-touch display 480x320-pixel resolution 480p and 576p component tv out mac and windows compatible black finish	apple 8gb ipod nano pink ( 4th generation ) mb735ll/a	0
1821	canon printer black ink cartridge cli221blk fine technology for exceptional sharpness and detail compatible with pixma ip3600 , pixma ip4600 , pixma mp620 and pixma mp980	canon pg-40 black ink cartridge pg-40-bk-twin black	0
1822	logitech white v470 cordless laser mouse for apple notebooks 910000692 laser precision side-to-side scrolling plus zoom bluetooth wireless technology protective pouch battery life indicator white finish	logitech v470 cordless laser mouse for notebooks 910-000692 laser	1
1823	nikon d90 black digital slr camera d90body 12.3 megapixel 3 ' tft lcd display d-movie shooting function expeed image processing scene recognition system in-camera retouch menu low-noise performance active d-lighting viewfinder compatible with hdmi output body only lens sold separately black finish	nikon d60 digital slr camera with af-s dx nikkor 18-55mm f/3 .5 -5.6 g vr lens 25438 nikon d60 10 megapixel digital slr camera with af-s dx nikkor 18-55mm f/3 .5 -5.6 g vr lens 3x optical zoom 2.5 ' active matrix tft color lcd	0
1824	sony high definition hdv handycam camcorder hdrhc9 10x optical/20x digital zoom 2.7 ' wide ( 16:9 ) touch panel clear photo lcd plus display switchable hdv/dv format recording active interface shoe built-in intelligent flash progressive shutter system super nightshot infrared system x.v. color technology	sony handycam dcr-sr85 digital camcorder dcrsr85 16:9 2.7 ' hybrid lcd	0
1825	canon black 21.1 megapixel eos digital slr camera body eos5dmarkiibody 21.1 megapixel 3.0 ' clear view lcd monitor hd video shooting digic 4 image processor live view mode self cleaning sensor unit dust delete data detection anti-reflective and scratch-resistant coatings lens not included black finish	canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003 canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black	0
1826	speck seethru pink hard shell case for 13 ' macbook mb13pnkseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support pink finish	speck products seethru case for apple 15 ' macbook pro mb15-blu-see-v2 plastic blue	0
1827	panasonic silver 8.1 megapixel digital camera dmcfs3s 8.1-megapixel 33mm lens 3x optical zoom intelligent auto mode 2.5 ' diagonal intelligent lcd mega optical image stabilization intelligent iso control face detection hi-speed burst mode silver finish	sony cyber-shot dsc-w150 digital camera silver dscw150 8.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd	0
1828	sony alpha digital slr black camera body dslra350 14.2 megapixels tiltable 2.7 ' clear photo lcd plus screen continuous shooting while viewing smart teleconverter 2x zoom expanded iso sensitivity super steadyshot in-camera image stabilization bionz image processor dynamic range optimizer anti-dust technology auto pop-up flash eye-start autofocus system 9-point center cross af sensor black finish	samsung l200 digital camera black ec-l200zbba / us samsung l200 10 megapixel digital camera with 2.5 lcd , 3x optical zoom , digital image stabilization , face detection function black	0
1829	speck seethru blue hard shell case for 15 ' macbook mb15bluseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support blue finish	speck products seethru case for apple macbook air mba-clr-see plastic clear	0
1830	panasonic 5.8 ghz black expandable digital cordless phone system kxtg4324b 4 handsets system digital answering machine ringer id call waiting caller id voicemail hold mute clock alarm led lighting night mode speakerphone intercom 11 days standby 5 hours talk time black finish	panasonic kx-tg4500b corded/cordless telephone 4 x phone line ( s ) black	0
1831	sony silver cyber-shot digital camera dscw150 8.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide silver finish	canon powershot sd890 is digital camera 2566b001 canon powershot sd890 is 10 megapixel , 5x optical zoom , 2.5 ' lcd , ua lens digital camera	0
1832	olympus li-42b lithium ion rechargeable battery li42b compatible with stylus 730 , 7200sw , 770se , 710 , 740 and fe230	olympus ps-bls1 lithium ion digital camera battery 260236 lithium ion ( li-ion ) photo battery	0
1833	peerless 32 ' 45 ' articulating flat panel tv black wall arm sa745pu 90 lbs maximum load capacity one-touch tilt arm extends up to 29.8 ' from wall three pivot points with up to 180 degree swivel black finish	peerless smartmount 700 series articulating wall arm peerless sa745pu articulating wall arm for 32 ' to 45 ' lcd and plasma screens piano black	1
1834	panasonic viera 50 ' 1080p plasma hdtv in black th50pz850u 1920 x 1080 resolution 1,000,000:1 dynamic contrast ratio viera cast internet tv capability viera link hdavi control surround sound bbe viva hd3d sound built-in closed caption decoder built-in sd card memory slot built-in ntsc/atsc/qam tuners black finish	panasonic viera th-42pz85u 42 ' plasma tv 42 ' atsc , ntsc 16:9 1920 x 1080 surround hdtv	0
1835	sanus 15 ' 40 ' flat panel tv silver wall mount vm400s virtual axis tilt adjustment system hinged arm extend from 3.5 ' to 20 ' durable powder coated silver finish	sanus visionmount flat panel tv wall mount mf110-b1 steel , aluminum 100 lb	0
1836	samsung 67 ' black widescreen series 7 led dlp hdtv hl67a750 1920 x 1080p resolution 10,000:1 contrast ratio digital noise reduction cinemapure color engine get the full effect of 3d led backlight ntsc/atsc/clear qam built-in tuners 60,000 hours lamp life black finish	samsung 6 series hl61a650 61 ' projection tv samsung hl61a650 61 ' widescreen 1080p dlp hdtv w / built in ntsc/atsc tuner piano black	0
1837	speck seethru pink hard shell case for macbook air mbapnksee thin and sleek protective case access to all ports 2-piece snap on pink finish	speck products seethru case for apple imac lcd im20-aqu-see aqua	0
1838	panasonic nn-sd667s countertop microwave oven in stainless steel nnsd667ss 1.2 cubic foot 1250 watts high power 10 power levels 5 cooking stages quick minute easy-to-use pop-out dial one-touch sensor cooking inverter turbo defrost multi-lingual menu action screen popcorn key stainless steel finish	panasonic nnsn667w 1.2 cu . ft. countertop microwave oven in white	0
1839	canon ef 75-300mm f/4 -5.6 iii telephoto zoom lens 6473a003 13 elements in 9 groups lens construction 58mm filter size black finish	canon ef 75-300mm f/4 -5.6 iii telephoto zoom lens 6473a003 f/4 to 5.6	1
1840	samsung 40 ' series 5 lcd black flat panel hdtv ln40a550 full 1080p high definition resolution 16:9 widescreen aspect ratio 30,000:1 dynamic contrast ratio 5ms response time srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) picture-in-picture sound leveler 3 hdmi slots swivel stand black finish	samsung 9 series ln46a950 46 ' lcd tv 46 ' atsc , ntsc 181 channels 16:9 1920 x 1080 surround hdtv 1080p	0
1841	speck seethru pink hard shell case for macbook air mbapnksee thin and sleek protective case access to all ports 2-piece snap on pink finish	speck products seethru case for apple 13 ' macbook mb13-red-see-v2 plastic red	0
1842	blueant black bluetooth headset z9i pairs with 5 devices bluetooth version 2.0 technology dual microphones for pure speech revolutionary voice isolation technology automatic connection and reconnection with notification firmware upgrade via usb on your pc up to 5.5 hours talk time 200 hours standby time gloss black finish	blueant wireless z9i bluetooth headset black us-091010	1
1843	sanus 30 ' 50 ' full-motion flat panel tv black wall mount lrf118b1 swivel motion low profile virtual axis technology easy access to wires universal mounting brackets black finish	sanus mf215-b1 extending full motion mount 60 lb	0
1844	sony dscw150 red cyber-shot digital camera dscw150r 8.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide red finish	sony cyber-shot dsc-w150 digital camera red dscw150r 8.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd	1
1845	canon pixma mx700 multifunction printer mx700c advanced 5 in 1 printer , scanner , copier , fax machine high resolution up to 4800 x 1200 color prints 2 way paper feed auto-image fix quick start memory card slot grey and black finish	canon cli-8 green ink tank for pixma pro 9000 printer 0627b002 green	0
1846	olympus digital camera neoprene soft case 202066 compatible with fe or stylus series cameras	olympus evolt e-420 digital slr camera with 14 42mm f/3 .5 - f/5 .6 zuiko digital zoom lens black 262081 olympus evolt e-420 10 megapixel digital slr camera with 14-42mm outfit , autofocus , live view , face detection & dust reduction	0
1847	canon photo ink cartridge cl52 compatible with pixma ip6210d and ip6220d printers	canon cl-52 photo ink cartridge for pixma ip6210d and pixma ip6220d printers 0619b002 color	1
1848	onkyo 7.1 channel home theater black receiver txsr876b 140w x 7 hdmi v1 .3 thx ultra2 plus certification all discrete circuitry optimum gain volume audyssey dynamic eq dolby digital plus , dolby truehd , dts-hd master audio decoder hdmi deep color capable ( 36bit ) 1080p upscaling via hdmi analog to hdmi upconversion permanent memory storage back-lit remote black finish	onkyo tx-sr706 a/v receiver txsr706b dolby digital plus , dolby truehd , dts-hd , thx select 2fm , am , xm	0
1849	sony dscw150 black cyber-shot digital camera dscw150b 8.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide black finish	sony alpha dslr-a350 digital slr camera dslra350 14.2 megapixel 16:9 2.7 ' active matrix tft color lcd	0
1850	pioneer usb ipod interface cable cdiu230v compatible with avic-f700bt and avic-f900bt navigation receivers	pioneer ibus interface cable for ipod cd-i200 6.56 ft 1 x ip-bus , 1 x proprietary audio cable	0
1851	olympus silver 8 megapixel digital camera fe370s dual image stabilization 5x optical zoom face detection intelligent auto smile shot 2.7 ' high resolution lcd 18 shooting modes 8.0 megapixels silver finish	olympus li-42b lithium ion digital camera battery 202034 lithium ion ( li-ion ) 3.7 v dc photo battery	0
1852	sony dvp-ns57p progressive scan silver dvd player dvpns57ps precision drive 3 system mp3 playback on screen display dolby digital decoding silver finish	sony dvp-fx820 / p portable dvd player dvpfx820/p 8 ' lcd dvd + rw , dvd-rw , dvd + r , dvd-r , cd-rw dvd video , cd-da , mp3 , jpeg playback 1 disc ( s ) pink	0
1853	canon black photo ink cartridge cli8b fine technology for exceptional sharpness & detail compatible with canon pixma printers	canon cli-8y ink cartridge 0623b002 yellow	0
1854	garmin gps carrying case 0101070400 protect your gps by absorbing the impact from routine drops prevent damage from scratches and spills	garmin leather gps case garmin 010-10723-02 leather gps case	0
1855	panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b compatible with dect kx-tg8231 / 8232 series phone systems dect 6.0 technology answering system with compatible base unit call waiting caller id join in/privacy full color backlit lcd display black finish	panasonic kx-tg9343t cordless phone panasonic kx-tg9343t dect 6.0 expandable digital cordless answering system w/3 handsets	0
1856	canon printer yellow ink cartridge cli221yel fine technology for exceptional sharpness and detail compatible with pixma ip3600 , pixma ip4600 , pixma mp620 and pixma mp980	canon cl-211 color ink cartridge for pixma mp240 and mp480 printers 2976b001 cyan , magenta , yellow	0
1857	haier 13 ' tv/dvd combo tcr13 integrated atsc/ntsc qam tuner 480i resolutions digital comb filter video noise reduction trilingual on-screen display full function remote v-chip parental control silver finish	audiovox ve927 9 ' tv/dvd combo 9 ' lcd atsc , ntsc 16:9 stereo sound hdtv dvd-r , cd-r , cd-rw	0
1858	panasonic kx-tg4500b black 5.8 ghz cordless phone system kxtg4500b frequency-hopping spread spectrum technology all-digital voice mail system handles up to 4 lines tollsaver 2-way recording black finish	panasonic kx-tsc14w 2-line telephone 2 x phone line ( s ) headset white	0
1859	canon pixma photo all-in-one printer mp980 high performance wireless printer , copier and scanner easy scroll wheel 3.5 ' high definition lcd display maximum 9600 x 2400 color dpi six individual inks tanks auto duplex print smart copying automatic image optimization no warm-up energy star qualified	canon pixma ip2600 inkjet photo printer 2435b002	0
1860	sanus wms3s silver small speaker wall mount wms3s holds up to an 8 pound speaker multiple pivot points weather resistant for indoor/outdoor use silver finish priced per pair	sanus wall/ceiling speaker mount wms3s silver plastic 8 lb	1
1861	toshiba black 1080p upconversion dvd player sd6100 video upconversion up to 1080p resolution hdmi regza link multi-format playback capability black finish	toshiba xd-e500 upconversion dvd player dvd-rw , cd-rw dvd video , cd-da , jpeg , wma , mp3 , pcm playback progressive scan	0
1862	frigidaire 24 ' fdb130rgs white built-in dishwasher fdb130wh convection drying system quietsound sound insulation package 2 wash levels adjustable rinse aid dispenser self cleaning filter white finish	frigidaire gld4355rfs gallery series 24 ' under counter dishwasher	0
1863	sony 37 ' bravia xbr series black lcd flat panel hdtv kdl37xbr6 1920 x 1080 full hd 1080p resolution digital media extender ( dmex ) bravia engine technology advanced contrast enhancer ( ace ) enhanced ( xmb ) user interface with rich 3d graphics 24p true cinema black finish	sony bravia xbr series kdl-46xbr6 46 ' lcd tv kdl46xbr6 46 ' active matrix tft atsc , ntsc 16:9 1920 x 1080 dolby , surround hdtv 480i , 480p , 720p , 1080i , 1080p	0
1864	samsung 2.1 channel bluetooth home theater system htx710t built-in bluetooth wall mountable upscaling dvd player virtual surround sound toc tv matching design 400 watts total power 2.1 channel black finish	onkyo hts5100 home theater system hts5100b , a/v receiver , 7.1 speakers 1200w rms dolby pro logic iix , dolby digital , dolby digital ex , dts , dts-es , dts neo :6 , dts 96/24 black	0
1865	sony black usb stereo turntable system pslx300usb transfer classic vinyl to pc , walkman , or mp3 player usb and rca audio output 45 rpm record playback belt drive system dust cover black finish	sony pslx300usb usb record turntable belt drive	1
1866	sony lightweight tripod vctr640 adjustable height and three-way head allow for creative camera angles quick-release head allows you to remove your camera quickly and easily black finish	sony vct-60av tripod vct60av floor standing tripod 18.9 ' to 57.6 ' height 6.6 lb load capacity	0
1867	lg 30 ' white freestanding gas range lrg30357wh 5.0 cu . ft. capacity oven superboil burner 5 burner system smoothtouch controls warming drawer electronic ignition system one piece recessed cooktop self-cleaning oven white finish	lg 5.0 cu.ft . freestanding gas range	0
1868	kenwood kca-ip200 black ipod direct cable kcaip200 2-wire cable for high speed control of ipod with compatible 2007 kenwood receivers black finish	kenwood kca-ip500 ipod interface/controller kcaip500	0
1869	sony 46 ' bravia w-series black lcd flat panel hdtv kdl46w4100 1920 x 1080 full hd resolution dmex motionflow 120hz technology advanced contrast enhancer ( ace ) bravia sync technology 24p true cinema 30,000:1 dynamic contrast ratio 3d comb filter cinemotion reverse 3:2 pulldown technology silver with black finish	sony 42in bravia lcd v-series 1080p hdtv kdl42v4100	0
1870	canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish	canon eos rebel xsi digital slr camera silver 2757b001 12.2 megapixel 3 ' active matrix tft color lcd	0
1871	lg dle5955w white xl capacity electric dryer dle5955wh 7.3 cu . ft. capacity 9 drying programs 5 temperature levels precise temperature control with variable heat source flowsense duct clogging indicator upfront electronic control panel with dual led display and dial-a-cycle lodecibel quiet operation white finish	lgs new electric steamdryer	0
1872	samsung 19 ' black flat panel series 4 lcd hdtv ln19a450 3,000:1 dynamic contrast ratio 1440 x 900 true 720p resolution 8ms response time cold cathode fluorescent lamp ( ccfl ) hidden bottom speakers srs trusurround xt built-in atsc/clear qam tuner v-chip system black finish	samsung 7 series ln46a750 46 ' lcd tv ln46a750r1fxza samsung ln46a750 46 ' 1080p lcd hdtv 50,000:1 dynamic contrast ratio 6ms response time 120hz	0
1873	mitsubishi 835 diamond series 73 ' 1080p dlp rear projection hdtv wd73835 1920 x 1080 full hd resolution 6-color processor smooth 120hz x.v.color plush1080p 12-bit digital video processing color 4d video noise reduction 3d ready netcommand deepfield imager black finish	mitsubishi wd-65735 65 ' projection tv wd65735 65 ' dlp 16:9 1920 x 1080 dolby	0
1874	lg over-the-range white microwave oven lmv1680wh hidden venting system 300 cfm exhaust system dual distribution technology incandescent cooktop light bi-level cooking rack melt & soften feature child lock white finish	maytag 2.0 cu . ft. over-the-range microwave oven	0
1875	canon photo ink cartridge cl52 compatible with pixma ip6210d and ip6220d printers	canon ink cartridge for pixma ip4200 , ip5200 , ip5200r and ip6600d printers 0620b002 black	0
1876	canon rechargeable battery 9763a001 compatible with the sd200 , sd300 , sd400 , sd30 , sd450 , sd600 , sd630 , sd750 , sd1000 and other powershot cameras oem litium ion battery 180 minutes of playback time	canon nb-2lh battery pack 9612a001 lithium ion ( li-ion ) photo battery	0
1877	sanus 15 ' 40 ' visionmount flat panel tv black wall mount mf110b mounts within 2.5 ' of wall holds up to 100 lbs powder coated black finish	sanus visionmount flat panel tv wall mount ml22-b1 steel 100 lb	0
1878	canon black bp-808 camcorder battery pack 2740b002 compatible with dual flash memory , flash memory and hard disk drive camcorders black finish	vholdr wearable camcorder ( black ) 1102	0
1879	sanus sc1a black visionmount series ceiling mount for small lcd flat panels sc1ab fits most 13 ' 26 ' lcd flat panel televisions vesa compatible tv bracket smoothlock technology built-in wire management system 50 lbs capacity black finish	sanus flat panel tv wall mount vm400b steel , aluminum 80 lb	0
1880	frigidaire gld4355rfs gallery speedclean 24 ' white dishwasher gld4355wh 5-level precision direct wash system variable washing pressure power dry drying system granitegrey interior stainless steel food disposer and self cleaning filter 12 easy clean electronic touchpads with digital display smart soil sensor ultraquiet plus sound insulation package white finish	frigidaire fdb130rgs 24 ' built-in dishwasher ( white )	0
1881	panasonic dect 6.0 black expandable digital cordless phone system kxtg9372b drop and splash resistant 2 handsets up to 6 multi-handset capability digital answering machine system ringer id call waiting caller id voicemail hold mute clock alarm led lighting night mode call block speakerphone 11 days standby 5 hours talk time black finish	panasonic kx-tg9333t cordless phone kx-tg9333t panasonic dect 6.0 1.9 ghz expandable cordless phone with digital answering system	0
1882	nikon d700 digital slr digital camera d700body 12.1 megapixels fx-format cmos sensor continuous shooting up to 5 frames per second 3 ' super-density 920,000-dot vga color monitor two live view shooting modes rugged magnesium-alloy construction 51-point af with 3d focus tracking dynamic integrated dust reduction system 1,005-pixel 3d color matrix metering ii scene recognition system black finish body only	sony cyber-shot dsc-w120 digital camera pink dscw120/p 16:9 2x digital zoom 2.5 ' active matrix tft color lcd	0
1883	panasonic 2-line integrated telephone kxtsc14w call waiting 50-station caller id voice mail message-waiting indicator speakerphone 3-line lcd display white finish	panasonic kx-tg9341t cordless phone 1 x phone line ( s ) black , metallic	0
1884	canon green photo ink cartridge cli8g fine technology for exceptional sharpness & detail compatible with canon pixma pro9000	canon kp 36ip print cartridge paper kit 7737a001 36 page 4 ' x 6 '	0
1885	sony dscw150 red cyber-shot digital camera dscw150r 8.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide red finish	sony cyber-shot dsc-w170 digital camera red dscw170r 10.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd	0
1886	sony progressive scan black dvd player dvpns57pb precision drive 3 system mp3 playback on screen display dolby digital decoding black finish	sony dvpns57p dvd player dvpns57pb dvd + rw , dvd-rw , dvd + r , dvd-r , cd-rw dvd video , svcd , video cd , jpeg , mp3 playback 1 disc ( s ) progressive scan black	1
1887	yamaha 5.1 channel home theater in a box system in black yht390bk new scene , compressed music enhancer ipod compatibility 600w powerful surround sound silent cinema 192khz/24-bit dacs for all channels black finish	yamaha rx-v663 home theater receiver rxv663bl 665w dolby truehd , dolby digital ex , dolby pro logic iix , dolby digital plus , dts-hd , dts-es , dts 96/24 , dts neo :6 , neural surroundxm	0
1888	tripp-lite pv375 powerverter 375-watt ultra-compact inverter pv375 12v dc input 120v ac output 2 outlets 375 watts continuous output 600 watts peak output convenient cigarette lighter plug	tripp lite powerverter 375-watt ultra-compact inverter pv375 input voltage :12 v dc output voltage :120 v ac 375w pulse-width modulated sine wave	1
1889	lg stainless steel freestanding electric range lre30757ss 5.6 cu . ft. capacity dual convection self-cleaning touch controls ceramic cooktop wideview window warming drawer interior oven light stainless steel finish	lg 5.0 cu.ft . freestanding gas range	0
1890	nikon d300 digital slr digital camera d300body 12.3 megapixel dx-format cmos sensor 3 ' super density 920,000-dot vga color monitor continuous shooting up to 6 frames per second fast accurate 51-point autofocus with 3d focus tracking scene recognition system ( srs ) dynamic integrated dust reduction system two liveview shooting modes picture control settings rugged magnesium-alloy construction black finish body only	olympus fe-370 digital camera silver 226420 olympus fe-370 8 megapixel digital camera w / dual image stabilization , 5x optical zoom , 2.7 lcd , face detection , & 19 easy-to-use shooting modes silver	0
1891	sony silver cyber-shot digital camera dscw170 10.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens bionz real imaging processor technology 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide silver finish	samsung nv30 digital camera silver ec-nv30zsba / us samsung nv30 8 megapixel digital camera with schneider lens , dual image stabilization , smart touch , and face detection silver	0
1892	panasonic dect 6.0 silver digital cordless handset kxtga630s for use with panasonic 6300 and 9300 series phone systems dect 6.0 technology 60 channels call waiting caller id 1.4 ' amber backlit lcd display wall mountable 11 days standby time 5 hours talk time silver finish	uniden tcx905 cordless handset tcx905 uniden tcx-905 tru-digital expansion handset with caller id	0
1893	panasonic nn-sn667w countertop microwave oven in white nnsn667wh 1.2 cubic foot 1300 watts high power 10 power levels 5 cooking stages quick minute one-touch sensor cooking inverter turbo defrost multi-lingual menu action screen popcorn key white finish	panasonic nnsd667s 1.2 cu . ft. countertop microwave oven in stainless steel	0
1894	canon eos 40d digital slr camera in black eos40dbody body only 10.1 megapixel cmos sensor digic iii image processor auto pop-up , retractable , built-in flash 3.0 ' tft color liquid-crystal monitor af system with 9 cross-type sensors black finish lens sold separately	canon fs11 digital camcorder 2685b001 canon fs11 flash memory camcorder	0
1895	transcend 8gb sdhc card and compact card reader ts8gsdhc6s5w sdhc card is class 6 compliant and compatible with all sdhc-labeled host devices card reader is fully compatible with hi speed usb 2.0 , up to 480mb/s and supports sdhc memory cards	transcend 16gb sdhc card & compact card reader s5 ts16gsdhc6-s5w	0
1896	sony hd-handycam 3 meters ( 10 feet ) hdmi mini cable vmc30mhd gold plating plug hdmi-compliant high speed category 2 cable support full hd 1080p digital audio transfer 3 meters ( 10 feet ) black finish	sony high definition hdmi to mini-hdmi cable vmc15mhd 1 x hdmi 1 x mini-hdmi 4.92 ft	0
1897	canon powershot sx110 is silver digital camera sx110is 9.0 megapixel 10x optical zoom lens with optical image stabilizer technology 3.0 ' lcd display digic iii image processor face detection motion detection 20 shooting modes including 8 special scene modes red-eye correction automatic iso settings print-share button power by aa batteries for convenient silver finish	canon powershot sd1100 is digital elph camera swing silver 2508b001 canon powershot sd1100 is 8 megapixels , iso 1600 , 3x optical zoom digital camera swing silver	0
1898	sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish	sony cyber-shot dsc-w120 digital camera pink dscw120/p 16:9 2x digital zoom 2.5 ' active matrix tft color lcd	1
