idx	text_left	text_right	label
553	i copy dvds 2 professional edition me-too-software 69.99	sony vegas 6 video editing software professional editing software sony-pictures-digital-entertainment 99.0	0
554	micromat techtool protege with firewire device micromat	micromat techtool protege utility with 1gb firewire flash drive 219.99	1
555	instant immersion italian platinum topics entertainment 129.99	instant immersion italian platinum ( win 95 98 me nt 2000 xp ) 129.99	1
556	punch 5 in 1 home design punch ! software 39.99	punch software 10603 concepts 3d cad design 247.97	0
557	drive genius by prosoft engineering inc global-marketing-partners 129.0	prosoft engineering data rescue universal license global-marketing-partners 236.34	0
558	adobe cs3 design standard macosx dvd adobe 399.0	adobe cs3 design standard upgrade windows 413.99	0
559	total 3d home & landscape design suite version 9 individual software 39.99	punch software 85100 punch!master landscape pro v10 and home design 59.97	0
560	apple . mac 4.0 online service apple 99.95	apple shake 4.1 mac os x 499.99	0
561	adobe creative suite cs3 master collection upgrade [ mac ] adobe 1399.0	adobe illustrator cs3 upgrade for mac 206.99	0
562	adobe dreamweaver cs3 [ mac ] adobe 399.0	adobe cs3 master collection academic 939.99	0
563	sony sound forge 9 boxed upgrade sony media 232.05	sound forge audio studio 9 66.89	0
564	cinescore professional soundtrack edition sony-pictures-digital-entertainment 249.95	microsoft windows xp professional edition ( upgrade ) 199.99	0
565	adobe cs3 design premium macosx dvd adobe 599.0	adobe cs3 production premium upgrade 822.99	0
566	mighty math number heroes edmark 29.95	mighty math number heroes 9.95	0
567	spy sweeper w/antivirus family edition webroot software 49.95	spy sweeper ( small box ) 22.99	0
568	apple mac os x tiger 10.4.6 family pack ( mac ) apple computer 199.0	apple mac os x 10.4.6 tiger family pack 185.99	1
569	ae mappoint 2006 cd microsoft corp 49.95	microsoft b21-00806 ae mappoint 2006 cd 50.39	1
570	adobe creative suite cs3 design standard upgrade [ mac ] adobe 399.0	adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash 799.0	0
571	microsoft mappoint 2006 standard edition microsoft 299.0	b21-00800 microsoft mappoint 2006 complete package 1 pc cd win english 288.48	0
572	instant immersion japanese deluxe 2.0 topics entertainment 39.99	instant immersion japanese ( audio book ) ( audio book ) 19.95	0
573	microsoft windows vista ultimate full version [ dvd ] microsoft 399.95	microsoft windows xp professional edition ( upgrade ) 199.99	0
574	microsoft virtual pc for mac 7.0 with windows xp home microsoft 219.99	microsoft word 2004 upgrade for mac os x apple & mac software 108.95	0
575	wasp bar code wasp bar code labeler complete package 3 users std cd - wasp technologies	298881 quickbooks customer manager v. 2.5 complete package 1 user cd win 69.38	0
576	microsoft office & windows training professional topics entertainment 49.95	microsoft windows vista business full version 249.95	0
577	adobe creative suite cs3 production premium adobe 1699.0	adobe creative suite ( v3 .0 ) design premium mac adobe 19500009 1482.0	0
578	microsoft office small business 2007 microsoft software 735.33	c8d-00006 microsoft dynamics crm small business edition v. 3.0 license 20 user c 9654.16	0
579	adobe cs3 design premium macosx dvd adobe 599.0	adobe cs3 web premium upsell 1434.99	0
580	microsoft windows server 2003 client additional license for devices 5 pack microsoft 209.0	microsoft ( r ) windows ( r ) xp professional edition with sp2 199.99	0
581	retrospect 6.0 desktop mac upgrade dantz 59.99	emc insignia retrospect workgroup 6 upgrade 162.99	0
582	system care professional avanquest 49.95	adobe premiere pro 2.0 software professional editing software 848.95	0
583	microsoft onenote 2007 microsoft 99.95	microsoft ( r ) project 2002 329.99	0
584	apple mac os x tiger 10.4.6 family pack ( mac ) apple computer 199.0	apple shake 4.1 mac os x 499.99	0
585	piano wizard premier software & stickers & midi cable re : launch 149.95	intuit quicken premier 2007 software for windows tax & finance software 73.95	0
586	diskeeper 2007 pro premier 10-lic pack diskeeper corporation 1372.21	quicken 2007 premier win cd intuit 73.99	0
587	quickbooks premier professional services edition 2007 intuit 399.95	269-10040 microsoft office professional edition 2003 service pack v. 2 media vol 23.53	0
588	apple xsan ( mac ) apple	apple appleworks 6.2.9 ( mac ) 79.99	0
589	instant immersion german v2 .0 ( pc & mac ) topics entertainment 29.99	instant immersion language lab deluxe edition 14.9	0
590	microsoft visio standard 2007 version upgrade microsoft 129.95	microsoft windows vista ultimate upgrade 239.95	0
591	quickbooks point-of-sale basic 6.0 intuit 799.95	quickbooks simple start 2007 intuit 99.99	0
592	adobe contribute cs3 [ mac ] adobe 149.0	adobe indesign cs3 for mac 725.99	0
593	adobe after effects cs3 adobe 999.0	adobe contribute cs3 155.99	0
594	microsoft office & windows training topics entertainment 29.99	microsoft office 2004 standard 369.99	0
595	spy sweeper spanish webroot software 29.95	webroot ( r ) spy sweeper ( tm ) 2006 29.99	0
596	mcafee internet security suite 2007 3 users mcafee 89.99	symantec 10725608 norton internet security 2007 internet security 1 user ( s ) pc 64.97	0
597	microsoft windows xp home edition full version with sp2 microsoft 199.0	microsoft ( r ) windows ( r ) xp professional edition with sp2 199.99	0
598	photo explosion deluxe 3.0 nova development 49.99	photostudio ( r ) expressions 2.0 29.99	0
599	symc backup exec sbs prm 11d win small business server symantec 885.83	e17887d symantec backup exec for netware servers remote agent for windows or netware ser 197.65	0
600	3d home architect home design deluxe version 9 encore 29.99	avery ( r ) designpro ( tm ) deluxe version 5.0 39.99	0
601	microsoft visio standard 2007 version upgrade microsoft 129.95	adobe pagemaker 7.0 for mac version upgrade 79.99	0
602	adobe production studio premium adobe 1699.0	allume anime studio pro 179.99	0
603	marketcircle daylite v3 .0 ( mac ) csdc 149.0	marketcircle daylite 3 customer relationship management crm 125.99	1
604	adobe production studio premium adobe 1699.0	adobe premiere pro cs3 825.99	0
605	punch ! 5 in 1 home design punch ! software 39.99	punch software 41100 punch ! home design architectural series 18 punch software 118.99	0
606	computrace lojack for laptops 4 year subscription absolute software 119.99	absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp ) 85.97	0
607	quicken 2007 deluxe intuit 59.95	intuit quicken deluxe 2007 software for windows tax & finance software 54.95	1
608	adobe creative suite cs3 design premium upsell [ mac ] adobe 1599.0	adobe cs3 web standard upsell 819.99	0
609	microsoft windows server 2003 client additional license for devices 5 pack microsoft 209.0	395-03824 microsoft exchange server 2007 enterprise edition complete package 1 server 6594.2	0
610	emc retrospect 7.5 professional for windows upgrade dantz	adobe acrobat 7.0 professional ( education version ) for windows 154.99	0
611	3d home architect landscape v. 8 by encore software encore software 39.99	encore software 13911 3d home architect home & landscape deluxe suite version 9 33.97	0
612	microsoft office frontpage 2003 academic version windows ) microsoft 159.98	microsoft office visio standard 2007 ( pc ) 249.95	0
613	quickbooks premier professional services edition 2007 intuit 399.95	resume maker professional 12 17.95	0
614	punch ! professional home design punch ! software 89.99	web easy ( r ) professional 6 49.99	0
615	spy sweeper [ lb ] webroot software 29.99	spy sweeper ( small box ) 22.99	0
616	punch ! 5 in 1 home design punch ! software 39.99	24100 punch ! 5 in 1 home design complete package 1 user cd win 36.28	0
617	the print shop 22 sb cs by the print shop encore software	encore software 11941 the print shop zoom 17.97	0
618	m-audio pro tools m-powered 7.3 m-audio compatible world-class production software m-audio 299.99	cakewalk sonar 5 studio edition music production software 229.95	0
619	quickbooks simple start 2007 intuit 99.95	quickbooks ( r ) 103.99	0
620	microsoft windows terminal server 2003 client additional license for users - 5 user microsoft 669.0	microsoft office basic edition 2003 license and media 124.95	0
621	cisco ios enterprise services complete package cd28-esk9 = ) cisco systems enterprise	cd28-esk9 = cisco ios enterprise services complete package cd 1001.38	0
622	quickbooks pro 2007 for mac ( mac ) intuit 199.95	quickbooks ( r ) pro 2003 299.77	0
623	printmaster 17 gold by encore software encore software 30.66	encore software 10444 elementary school advantage 2007 sb cs by encore 25.97	0
624	punch ! professional home design punch ! software 89.99	punch software 20100 punch ! 5 in 1 home design punch software 35.99	0
625	jumpstart 4th-6th grade v 2.0 b43 knowledge adventure 19.99	knowledge adventure inc. jumpstart 4th-6th grade v 2.0 b43 16.93	1
626	instant immersion italian platinum topics entertainment 129.99	instant immersion translator deluxe 2.0 22.9	0
627	let 's make stickers global software publishing 19.95	let 's make stickers 8.95	0
628	microsoft upg win small business svr cal t74-01215 ) microsoft corporation 330.14	cabprenaen150 ca business protection suite for microsoft small business server premium edition 666.65	0
629	quickbooks premier edition 2007 5 user multi-pack intuit 1499.95	quickbooks pro 2007 3 user intuit 398.99	0
630	adobe photoshop elements 5.0 / premier elements 3.0 [ lb ] adobe 149.99	adobe photoshop lightroom 264.99	0
631	custom landdesigner 3d design 7.0 sierra on-line	encore inc 3d home architect landscape designer v 8.0 25.49	0
632	instant immersion ingles audio deluxe topics entertainment	topics entertainment 40248 instant immersion spanish audio book audio book topics entertainment 23.61	0
633	microsoft licenses win svr 2003 ext conn lic ( r3900292 ) microsoft licenses 3371.85	microsoft onenote 2007 ( pc ) 99.95	0
634	family tree maker 2008 platinum encore 99.95	sat act & psat 2007 platinum 29.85	0
635	adobe creative suite cs3 design premium upgrade [ mac ] adobe 599.0	adobe premiere pro cs3 upgrade 308.99	0
636	microsoft windows terminal server 2003 client additional license for users - 5 user microsoft 669.0	sr2116010 safenet softremote vpn client license 5 users win 184.57	0
637	adobe flash pro cs3 upgrade [ mac ] adobe 199.0	adobe premiere pro cs3 825.99	0
638	family tree maker version 16 deluxe encore 69.95	encore inc family tree maker v 16 essentials 25.75	0
639	adobe creative suite cs3 design standard upgrade adobe 399.0	29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download - 20.97	0
640	logic express 7.2 upgrade from logic express 6 apple-computer - ( direct ) 99.0	apple final cut studio 2 upgrade from final cut studio 499.99	0
641	adobe indesign cs3 upgrade from pagemaker adobe 199.0	adobe cs3 design premium 1865.99	0
642	microsoft visual studio professional 2005 upgrade microsoft software 549.0	123-00001 microsoft visual studio 2005 team test load agent complete package 1 process 4792.85	0
643	symc backup exec sbs aws 11d win sbs agent for windows systems symantec 447.74	e17887d symantec backup exec for netware servers remote agent for windows or netware ser 197.65	0
644	neuratron photoscore professional 4 sibelius-software-ltd . 199.99	the sky 6 professional edition astronomy software 189.95	0
645	adobe illustrator cs3 [ mac ] adobe 599.0	adobe indesign cs3 for mac academic 192.99	0
646	microsoft visual studio professional 2005 upgrade microsoft software 549.0	microsoft onenote 2007 upgrade ( pc ) 79.95	0
647	adobe flash pro cs3 [ mac ] adobe 699.0	adobe cs3 production premium upsell 1234.99	0
648	microsoft windows terminal server 2003 client additional license for users - 5 user microsoft 669.0	microsoft ( r ) office 2004 for mac student and teacher edition 146.95	0
649	professional home design suite platinum punch ! software 99.95	instant home design 3.0 15.9	0
650	photoshop elements 4 mac retail eng 1u ( 19230169 ) adobe 145.39	adobe photoshop elements 4.0 mac 79.99	1
651	retrospect 6.0 desktop mac upgrade dantz 59.99	premiere pro cs3 mac upgrade 320.25	0
652	jumpstart advanced 2nd grade v2 .0 knowledge adventure 19.99	jumpstart advanced 1st grade knowledge adventure 19.99	0
653	roxio easy media creator 9 roxio 99.95	roxio easy media creator 9 suite software for windows authoring software 98.95	1
654	microsoft powerpoint 2004 upgrade ( mac ) microsoft 109.99	microsoft ( r ) works suite 2005 99.99	0
655	onone essentials for adobe photoshop elements version 2 full onone software 59.95	adobe photoshop cs3 extended for mac 935.99	0
656	h & r block taxcut 2006 premium federal + state + efile h & r block 59.99	h & r block taxcut home and business with state and e-file efile software for windows tax & finance software 73.95	0
657	microsoft office & windows training professional topics entertainment 49.95	microsoft office 2004 standard 369.99	0
658	adobe creative suite cs3 web premium upgrade [ mac ] adobe 499.0	adobe premiere pro cs3 upgrade 308.99	0
659	adobe creative suite cs3 web standard upgrade [ mac ] adobe 399.0	adobe dreamweaver cs3 upgrade windows 236.74	0
660	apple final cut studio 2 upgrade from final cut studio ( mac ) apple 499.0	apple appleworks 6.2.9 ( mac ) 79.99	0
661	microsoft visio standard 2007 version upgrade microsoft 129.95	microsoft windows vista business full version 249.95	0
662	sims 2 university expansion pack aspyr media 34.99	the sims expansion collection vol 1 8.72	0
663	instant immersion spanish ( audio book ) topics entertainment	topics entertainment instant immersion hawaiian audio 12.05	0
664	varmint hunter ( jewel case ) encore 9.99	merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ) 9.59	0
665	apple final cut studio 2 upgrade from final cut studio ( mac ) apple 499.0	apple software m9372z/a final cut express 2.0 upgrade apple software 79.99	0
666	instant immersion italian platinum topics entertainment 129.99	topics entertainment instant immersion german audio 12.05	0
667	iris readiris pro 11.0 ( mac ) i.r.i.s. 129.95	iris inc readiris pro 11 corporate edition 430.58	0
668	microsoft office 2004 standard ( mac ) microsoft 399.99	microsoft ( r ) access 2007 109.99	0
669	middle school success essentials topics entertainment 29.99	topics entertainment middle school success essentials 17.55	1
670	3d home architect landscape v. 8 by encore software encore software 39.99	punch software 25100 punch ! master landscape and home design punch software 45.99	0
671	ringtone media studio 2 laplink 19.95	ringtone media studio 2.0 ( bil 14.99	0
672	civilization iv warlords ( mac ) aspyr media 29.99	civilization iv warlords expansion for mac 29.99	1
673	microsoft windows xp home edition full version with sp2 microsoft 199.0	microsoft office and windows training professional 29.99	0
674	tournament poker 2005 eagle games 20.99	tournament poker no limit texas holdem 19.99	0
675	phonics success deluxe 2006 ( large box ) topics entertainment 49.99	elementary school success deluxe 2006 15.9	0
676	wasp bar code wasp bar code labeler complete package 3 users std cd - wasp technologies	m009a-l00-4 .0 scansoft pdf create ! v. 4.0 complete package 1 user cd win engli 43.21	0
677	anime studio 5 win 98/me 2000/xp mac os 10.4 & up aladdin systems 49.99	allume anime studio 5 44.99	1
678	cakewalk sonar home studio 6 cakewalk 139.0	cakewalk sonar 5 producer edition music production software 379.95	0
679	microsoft excel 2004 ( mac ) microsoft 229.99	microsoft b21-00806 ae mappoint 2006 cd 50.39	0
680	adobe creative suite cs3 design standard upgrade adobe 399.0	adobe contribute cs3 upgrade 82.99	0
681	mavis beacon teaches typing 17 standard encore software 19.99	encore software 10072 mavis beacon typing 17 deluxe by broderbund 33.97	0
682	microsoft windows xp professional full version with sp2 microsoft 299.99	microsoft windows vista business ( pc ) 299.99	0
683	tlc dr. seuss reading learning system 2008 encore 19.99	dr. seuss reading learning system 2008 encore 19.95	1
684	professor teaches windows xp individual software 19.99	individual software prm-xw3 professor teaches excel & word individual software 24.99	0
685	steinberg nuendo 3 digital audio software steinberg 2499.0	steinberg cubase studio 4 software competitive crossgrade music production software 199.99	0
686	microsoft windows vista business full version [ dvd ] microsoft 299.95	t74-00004 microsoft windows small business server 2003 license 20 additional user cals 1834.4	0
687	elementary school advantage 2007 encore software 29.99	encore software 12361 encore elementary advantage 2008 training/wbt pc 33.97	0
688	adobe creative suite cs3 design standard [ mac ] adobe 1199.0	adobe cs3 design standard 1243.99	1
689	microsoft office excel 2007 microsoft 229.95	microsoft academic microsoft office project 2003 professional 176.99	0
690	nortel contivity stateful firewall license standard 1 switch nortel	dm0016009 contivity stateful firewall license 1 switch english 371.5	0
691	adobe photoshop cs3 extended [ mac ] adobe 999.0	adobe ( r ) photoshop ( r ) cs windows full version 590.92	0
692	sony acid pro 6 professional music workstation sony-pictures-digital-entertainment 499.95	diskeeper corporation diskeeper 2007 professional edition complete package 1 workstation academic 29.99	0
693	diner dash ( pc & mac ) brighter minds 14.99	starry night galaxy explorer ( pc & mac ) ( snge-5-c1u ) 9.59	0
694	midway arcade treasures ( jewel case ) encore software 9.99	geometry ( win/mac ) ( jewel case ) ( 10158 ) 9.59	0
695	adobe photoshop cs3 upgrade [ mac ] adobe 199.0	adobe photoshop lightroom 264.99	0
696	punch ! home design architectural series 18 punch ! software 129.99	punch software 41100 punch ! home design architectural series 18 punch software 118.99	0
697	punch ! master landscape professional & home design v 10.0 punch ! software 69.95	encore inc 3d home architect landscape design deluxe v 9.0 25.49	0
698	vcomm system suite professional 7 avanquest 49.95	individual software inc systemsuite 8 professional ( us pos ) 46.42	0
699	peachtree by sage complete accounting 2007 sage software 269.99	peachtree ( r ) complete iii for dos 5.0-10 .0 continuous checks 121.89	0
700	tlc clue finders math learning system sb by riverdeep encore software 19.99	reader rabbit reading learning system 2007 12.95	0
701	apple garageband jam pack : symphony orchestra apple 99.0	apple garageband jam pack : world music 95.99	0
702	digidesign music production toolkit ( pro tools le ) digidesign 495.0	sony media software acid pro 5 music production software 199.95	0
703	microsoft office & windows training topics entertainment 29.99	microsoft ( r ) office word 2004 for mac full version 231.29	0
704	readiris pro 11 corporate edition ( mac ) iris 499.95	iris inc readiris pro 11 corporate edition 430.58	1
705	instant immersion german v2 .0 ( pc & mac ) topics entertainment 29.99	instant immersion 33 languages 47.36	0
706	microsoft licenses word mac 10.0 eng govt ( d4800369 ) microsoft licenses 349.83	microsoft ( r ) word 2007 109.99	0
707	logic express 7.2 upgrade from logic express 6 apple-computer - ( direct ) 99.0	apple software t9164ll/a logic express 6 apple software 219.0	0
708	microsoft windows vista ultimate upgrade [ dvd ] microsoft 259.95	microsoft ( r ) windows vista ( tm ) home basic 99.99	0
709	sibelius 4 professional edition sibelius-software-ltd . 599.99	microsoft windows xp professional edition ( upgrade ) 199.99	0
710	adobe indesign cs3 upgrade [ mac ] adobe 199.0	adobe cs3 design premium upsell 1639.99	0
711	steinberg nuendo 3 digital audio software steinberg 2499.0	steinberg cubase 4 software competitive crossgrade music production software 399.99	0
712	adobe creative suite cs3 design premium upsell adobe 1599.0	adobe cs3 production premium upgrade 822.99	0
713	apple remote desktop 3 10 managed systems apple 299.0	apple remote desktop 3 unlimited managed systems 499.99	0
714	aircraft power pack for ms flight simulator red mile 29.99	red mile entertainment 124 aircraft power pack for ms flight simulator win 98 me nt 2000 xp 27.97	1
715	adobe premiere pro 2.0 adobe 849.0	adobe premiere pro cs3 video editing software for windows professional editing software 798.95	0
716	kaspersky anti-virus 6.0 kaspersky lab 59.95	kaspersky anti-virus 6.0 ( pc ) 59.99	1
717	instant immersion spanish 2.0 topics entertainment 29.99	topics entertainment instant immersion italian 2.0 17.55	0
718	marine aquarium + sharks encore software 9.95	encore marine aquarium 2.0 19.99	0
719	diskeeper 2007 professional single lic pack diskeeper corporation 79.21	resume maker professional 12 17.95	0
720	microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client microsoft 709.0	microsoft r18-00908 windows server 2003 client access license 20-pack ( per user ) microsoft 688.99	0
721	adobe illustrator cs3 upgrade [ mac ] adobe 199.0	adobe creative suite 3 ( cs3 ) design premium upgrade mac 569.97	0
722	pop-up stopper professional panicware 29.99	system mechanic 6 professional 36.9	0
723	burning monkey solitaire 4.0 freeverse software 24.95	freeverse burning monkey solitaire 4.0 24.95	1
724	microsoft windows xp professional upgrade with sp2 microsoft software 199.99	adobe acrobat 7.0 professional ( education version ) for windows 154.99	0
725	emedia rock guitar method emedia 39.99	emedia music corp emedia blues guitar legends 24.81	0
726	adobe creative suite cs3 design premium upgrade [ mac ] adobe 599.0	adobe cs3 web premium upsell 1434.99	0
727	3d home architect home v. 8 by encore software encore software 39.99	punch software 17100 punch ! super home suite punch software 45.99	0
728	microsoft windows vista ultimate upgrade [ dvd ] microsoft 259.95	microsoft windows vista business full version 249.95	0
729	punch ! 5 in 1 home design punch ! software 39.99	punch software 90500 home design studio mac punch software 135.99	0
730	adobe photoshop elements 5.0 premiere elements 3.0 bundle adobe 149.99	adobe photoshop lightroom 264.99	0
731	quicken 2007 for mac intuit 69.95	quicken 2007 deluxe win cd intuit 57.99	0
732	adobe creative suite cs3 design premium upsell adobe 1599.0	19600061dm adobe creative suite 3 production premium media tlp download mac world 20.97	0
733	3d home architect landscape v. 8 by encore software encore software 39.99	punch software 26100 punch ! master landscape and home design ( small box ) punch software 45.99	0
734	microsoft word 2007 version upgrade microsoft 109.95	microsoft office 2004 standard 369.99	0
735	microsoft word 2007 version upgrade microsoft 109.95	microsoft ( r ) office word 2004 for mac full version 231.29	0
736	systemsuite 8 professional individual software 49.99	adobe systems inc adobe acrobat 8.0 professional upsell ( std-pro ) 157.36	0
737	registry mechanic by encore software encore software 46.52	software 112.95	0
738	microsoft windows server 2003 client additional license for users-5 pack microsoft 809.0	microsoft windows vista business full version 249.95	0
739	adobe creative suite cs3 master collection upgrade [ mac ] adobe 1399.0	19280016dm adobe creative suite 3 master collection media tlp tlp nonprofit dvd ma 18.88	0
740	microsoft office & windows training topics entertainment 29.99	microsoft windows vista home basic upgrade ( pc ) 99.99	0
741	adobe creative suite cs3 web standard adobe 999.0	29270055 adobe creative suite 3 web standard complete package 1 user cd win uni 1056.98	0
742	adobe creative suite cs3 design premium upgrade [ mac ] adobe 599.0	adobe cs3 design standard upgrade 413.99	0
743	adobe photoshop cs3 upgrade [ mac ] adobe 199.0	adobe photoshop elements 4.0 photo-editing software for mac 85.95	0
744	sibelius 5 professional edition sibelius-software-ltd . 599.0	i copydvds 2 professional edition me-too-software 27.9	0
745	microsoft office mac 2004 english 3pk dsp 731-01163 ) microsoft corporation	microsoft office accounting professional 2007 ( pc ) 229.95	0
746	adobe captivate 2.0 adobe 1083.95	adobe captivate 2 software for windows presentation software 598.95	1
747	phonics success essentials : grades 7-9 topics education 19.99	phonics success deluxe 2006 22.9	0
748	adobe creative suite cs3 design premium upsell adobe 1599.0	total training for adobe creative suite 3 design premium 279.95	0
749	jumpstart advanced 3rd grade v2 .0 knowledge adventure 19.99	jumpstart advanced 3rd grade ( pc/mac ) knowledge adventure 19.99	1
750	photo explosion deluxe 3.0 nova development 49.99	photoshow deluxe 39.92	0
751	retrospect 6.0 desktop mac upgrade dantz 59.99	emc insignia retrospect desktop 6 upgrade 49.99	0
752	adobe cs3 design standard macosx dvd adobe 399.0	adobe acrobat 7.0 standard academic mac 98.99	0
753	quickbooks premier non-profit edition 2005 intuit inc. 499.95	quickbooks ( r ) premier 2003 499.99	0
754	total 3d home & landscape design suite version 9 individual software 39.99	encore software 13921 3d home architect home design deluxe version 9 25.97	0
755	jumpstart world 1st grade knowledge adventure 19.99	jumpstart ( r ) advanced 1st grade 19.99	0
756	burning monkey solitaire 4.0 freeverse software 24.95	freeverse software 7001 burning monkey solitaire 4.0 mac 10.3.9 or later ub 22.97	0
757	riverdeep adventure workshop 4th-6th grade 8th edition riverdeep	encore software 10119 adventure workshop 4th-6th grade 7th edition win xp 18.97	0
758	microsoft works suite 2006 microsoft 99.0	microsoft mappoint 2006 with gps locator ( pc ) 349.99	0
759	f-secure internet security 2007 3 pcs global-marketing-partners 79.99	mcafee internet security 7.0 69.99	0
760	instant immersion italian deluxe 2.0 topics entertainment 49.99	instant immersion italian audio ( audio book ) 19.95	0
761	easy drums ( jewel case ) arcmedia 9.99	geometry ( win/mac ) ( jewel case ) ( 10158 ) 9.59	0
762	microsoft office 2004 standard upgrade ( mac ) microsoft 239.99	adobe cs3 design standard upgrade 413.99	0
763	cakewalk sonar home studio 6 xl cakewalk 209.0	cakewalk sonar 5 studio edition music production software 229.95	0
764	diskeeper 2007 professional single lic pack diskeeper corporation 79.21	csdc pop-up stopper professional panicware 26.14	0
765	microsoft office 2004 professional ( mac ) microsoft 499.99	microsoft ( r ) money 2004 standard 29.99	0
766	punch ! home design architectural series 4000 v10 punch ! software 199.99	punch software 42100 punch ! home design architectural series 18 ( small box ) punch software 119.99	0
767	family tree maker version 16 collectors edition encore software	encore software 10891 family tree maker version 16 essential sb cs 25.97	0
768	adobe indesign cs3 upgrade [ mac ] adobe 199.0	adobe cs3 design standard upsell 934.99	0
769	adobe dreamweaver cs3 upgrade [ mac ] adobe 199.0	adobe indesign cs3 for mac upgrade from pagemaker 205.99	0
770	ulead videostudio 11 corel 89.99	corel ulead videostudio 11 plus software for win educational license authoring software 89.95	0
771	microsoft visual studio professional w/msdn professional 2005 renewal microsoft software 799.0	microsoft academic microsoft visio 2003 professional 159.0	0
772	adobe premiere pro cs3 adobe 799.0	adobe premiere pro cs3 upgrade 308.99	0
773	microsoft outlook 2007 microsoft 109.95	microsoft ( r ) money 2004 standard 29.99	0
774	adobe indesign cs3 [ mac ] adobe 699.0	adobe photoshop cs3 for mac 609.99	0
775	sibelius 5 professional edition sibelius-software-ltd . 599.0	ghostsurf professional utilities software 29.92	0
776	the print shop elements : labels & logos sb cs by the print shop encore software	encore software 10731 the print shop 22 pro publisherdeluxe sb cs by the print shop 81.97	0
777	reader rabbit preschool the-learning-company 29.99	blue 's clues preschool 7.95	0
778	more brain games csdc 9.99	freeverse software big bang brain games mac 24.99	0
779	mavis beacon teaches typing 16 broderbund 19.99	mavis beacon teaches typing 16 deluxe 34.9	0
780	math missions : the amazing arcade adventure grades 3-5 scholastic 19.99	cluefinders 3rd grade adventures with adapt 9.95	0
781	microsoft windows vista home basic upgrade [ dvd ] microsoft 99.95	microsoft onenote 2007 upgrade ( pc ) 79.95	0
782	imsi turbocad designer v. 11 imsi 39.99	imsi turbocad designer 11 12.9	1
783	adobe indesign cs3 upgrade [ mac ] adobe 199.0	premiere pro cs3 mac upgrade 320.25	0
784	family tree maker 11.2 collector 's edition encore 109.95	encore inc family tree maker v 16 essentials 25.75	0
785	adobe premiere pro 2.0 adobe 849.0	adobe cs3 web premium upsell 1434.99	0
786	cluefinders 3rd grade the learning company	brain play 1st-3rd grade 17.9	0
787	adobe creative suite cs3 web premium upgrade [ mac ] adobe 499.0	adobe cs3 production premium upsell 1234.99	0
788	punch ! 5 in 1 home design punch ! software 39.99	punch software punch ! super home suite 49.95	0
789	punch ! professional home design suite punch ! software 69.99	punch software 24100 punch ! 5 in 1 home design complete product architectural 1 user complete productcomplete productstandard pc 35.97	0
790	adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ) adobe systems inc	24100 punch ! 5 in 1 home design complete package 1 user cd win 36.28	0
791	sony acid pro 5 sony 399.95	sony media software acid pro 6 software upgrade from acid pro 5 music production software sony-pictures-digital-entertainment 129.95	0
792	3d home architect landscape design deluxe version 9 encore 29.99	punch software 26100 punch ! master landscape & home design architectural 1 user ( s ) pc 45.97	0
793	pressure pop ! selectsoft publishing 19.95	pressure pop ! 8.95	0
794	professor teaches windows xp individual software 19.99	individual software pmm-xw4 professor teaches excel & word 2007 win 2000 xp vista 17.97	0
795	punch ! home design architectural series 18 punch ! software 129.99	punch software 84100 punch ! home design architectural series 4000 v. 10.0 architectural pc 168.97	0
796	project x project management software marware 199.95	practical software maintenance : best practices for managing your software 90.0	0
797	instant immersion japanese ( audio book ) topics entertainment	instant immersion translator deluxe 2.0 22.9	0
798	44 years of the fantastic four git corp 49.99	git 44 years of marvel fantastic 4 dvd-rom 42.99	1
799	microsoft powerpoint 2004 ( mac ) microsoft 229.99	microsoft ( r ) project standard 2007 349.95	0
800	f-secure internet security 2007 3 pcs global-marketing-partners 79.99	symantec norton internet security 3.0 software for macintosh apple & mac software 89.95	0
801	instant home design 3.0 [ lb ] topics entertainment 19.99	instant architect design suite ( 00ids510cc ) 28.79	0
802	red hat entprse linux as 3 amd rhf0211us ) red hat software	rhf0211us red hat enterprise linux as premium support red hat enterprise linux as for am 53937.1	0
803	adobe creative suite cs3 web standard [ mac ] adobe 999.0	adobe creative suite 3 ( cs3 ) design premium upgrade mac 569.97	0
804	dreamweaver cs3 9 mac ed 1u adobe-education-box 199.0	adobe dreamweaver cs3 academic adobe-education-box 195.99	1
805	adobe creative suite cs3 design standard upgrade [ mac ] adobe 399.0	adobe cs3 design standard upgrade windows 413.99	0
806	aircraft power pack for ms flight simulator red mile 29.99	9am-00014 microsoft flight simulator x deluxe edition complete package 1 user pc d 42.79	0
807	microsoft office student and teacher edition 2004 macintosh microsoft 149.99	microsoft office visio standard 2007 upgrade ( pc ) 129.95	0
808	adobe indesign cs3 [ mac ] adobe 699.0	adobe indesign cs3 for mac upgrade 205.99	0
809	instant immersion spanish 2.0 topics entertainment 29.99	topics entertainment instant immersion hawaiian audio 12.05	0
