idx	text_left	text_right	label
669	a system for watermarking relational databases peter j. haas , rakesh agrawal , jerry kiernan sigmod conference 2003.0	schemasql - a language for interoperability in relational multi-database systems very large data bases laks v. s. lakshmanan , fereidoon sadri , iyer n. subramanian 1996.0	0
670	multi-dimensional resource scheduling for parallel queries 1996 yannis e. ioannidis , minos n. garofalakis sigmod conference	parallel query scheduling and optimization with time - and space-shared resources very large data bases minos n. garofalakis , yannis e. ioannidis 1997.0	0
671	guest editorial malcolm p. atkinson vldb j. 2000	guest editorial amr el abbadi , gunter schlageter , kyu-young whang the vldb journal -- the international journal on very large data bases 2001.0	0
672	report on the first international workshop an efficient web-based information systems omar boucelma , zoé lacroix sigmod record 2003.0	report on the 5th international workshop on knowledge representation meets databases ( krdb ' 98 ) 1998 alex borgida , vinay k. chaudhri , martin staudt acm sigmod record	0
673	florida international university high performance database research center leonard loureiro , yi deng , carlos ordonez 0002 , mario sanchez , cyril u. orji , wei sun , artyom shaposhnikov , naphtali rishe , michael alexopoulos , david barton sigmod record 1995.0	research in database engineering at the university of namur acm sigmod record 2003 jean-luc hainaut	0
674	association rules over interval data renée j. miller , yuping yang sigmod conference 1997.0	sampling large databases for association rules very large data bases 1996 hannu toivonen	0
675	a multi-paradigm querying approach for a generic multimedia database management system ji-rong wen , qing li , wei-ying ma , hongjiang zhang sigmod record 2003.0	open object database management systems international conference on management of data jos &#233; a. blakeley 1994.0	0
676	unisql/x unified relational and object-oriented database system won kim sigmod conference 1994.0	vxmlr : a visual xml-relational database system 2001 aoying zhou , hongjun lu , shihui zheng , yuqi liang , long zhang , wenyun ji , zengping tian very large data bases	0
677	database research at the university of illinois at urbana-champaign 2002 chengxiang zhai , marianne winslett , yuanyuan zhou , kevin chen-chuan chang , jiawei han , anhai doan sigmod record	the database and information system research group at the university of ulm peter dadam , wolfgang klas acm sigmod record 1997.0	0
678	spotfire : an information exploration environment sigmod record christopher ahlberg 1996.0	infomaster : an information integration system michael r. genesereth , arthur m. keller , oliver m. duschka international conference on management of data 1997.0	0
679	fast algorithms for mining association rules in large databases ramakrishnan srikant , rakesh agrawal 1994 vldb	fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets christos faloutsos , king-ip lin international conference on management of data 1995.0	0
680	the ccube constraint object-oriented database system sigmod conference alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen 1999.0	the mariposa distributed database management system acm sigmod record jeff sidell 1996.0	0
681	materialized view selection and maintenance using multi-query optimization sigmod conference 2001 krithi ramamritham , hoshi mistry , prasan roy , s. sudarshan	materialized view selection and maintenance using multi-query optimization international conference on management of data 2001 hoshi mistry , prasan roy , s. sudarshan , krithi ramamritham	1
682	database systems management and oracle8 c. gregory doherty sigmod conference 1998.0	document management as a database problem 1995 rudolf bayer very large data bases	0
683	maximizing the output rate of multi-way join queries over streaming information sources josef burger , jeffrey f. naughton , stratis viglas vldb 2003.0	rate-based query optimization for streaming information sources stratis d. viglas , jeffrey f. naughton international conference on management of data 2002.0	0
684	report on the acm fourth international workshop on data warehousing and olap ( dolap 2001 ) joachim hammer sigmod record 2002	report on the acm fourth international workshop on data warehousing and olap ( dolap 2001 ) acm sigmod record 2002 joachim hammer	1
685	fundamental techniques for order optimization eugene j. shekita , david e. simmen , timothy malkemus sigmod conference 1996.0	a query language and optimization techniques for unstructured data peter buneman , susan davidson , gerd hillebrand , dan suciu international conference on management of data 1996.0	0
686	databases and visualization daniel a. keim sigmod conference 1996.0	databases for gis claudia bauzer medeiros , fatima pires acm sigmod record 1994.0	0
687	enhanced abstract data types in object-relational databases vldb j. 1998 praveen seshadri	cost estimation of user-defined methods in object-relational database systems 1999 jihad boulos , kinji ono acm sigmod record	0
688	et tu , xml ? the downfall of the relational empire ( abstract ) philip wadler vldb 2001.0	et tu , xml ? the downfall of the relational empire ( abstract ) philip wadler very large data bases 2001.0	1
689	a layered architecture for querying dynamic web content sigmod conference hasan davulcu , michael kifer , i. v. ramakrishnan , juliana freire 1999.0	a conceptual architecture for semantic web enabled web services christoph bussler , dieter fensel , alexander maedche acm sigmod record 2002.0	0
690	griddb : a database interface to the grid sigmod conference david t. liu , devesh parekh , michael j. franklin 2003.0	griddb : a relational interface for the grid david t. liu , michael j. franklin , devesh parekh 2003 international conference on management of data	1
691	query optimization at the crossroads ( panel ) surajit chaudhuri sigmod conference 1997.0	query optimization for selections using bitmaps international conference on management of data ming-chuan wu 1999.0	0
692	the wasa2 object-oriented workflow management system sigmod conference 1999 mathias weske , gottfried vossen	dwms : data warehouse management system narendra mohan very large data bases 1996	0
693	querying network directories 1999 dimitra vista , h. v. jagadish , divesh srivastava , tova milo , laks v. s. lakshmanan sigmod conference	querying shapes of histories very large data bases rakesh agrawal , giuseppe psaila , edward l. wimmers , mohamed za &#239; t 1995.0	0
694	optimizing queries with universal quantification in object-oriented and object-relational databases guido moerkotte , jens claußen , klaus peithner , alfons kemper vldb 1997	dataguides : enabling query formulation and optimization in semistructured databases roy goldman , jennifer widom 1997 very large data bases	0
695	algebraic query optimisation for database programming languages vldb j. carol small , alexandra poulovassilis 1996.0	formal query languages for secure relational databases 1994 marianne winslett , kenneth smith , xiaolei qian acm transactions on database systems ( tods )	0
696	indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches vldb j. xiaoyang sean wang , changzhou wang 2001.0	a quantitative analysis and performance study for similarity-search methods in high-dimensional spaces roger weber , hans-j &#246; rg schek , stephen blott very large data bases 1998.0	0
697	editor 's notes arie segev 1994 sigmod record	editorial richard snodgrass acm transactions on database systems ( tods ) 2001.0	0
698	database principles column - introduction leonid libkin sigmod record 1999.0	an introduction to spatial database systems ralf hartmut g &#252; ting the vldb journal -- the international journal on very large data bases 1994.0	0
699	the intrinsic problems of structural heterogeneity and an approach to their solution theo härder , joachim thomas , günter sauter vldb j. 1999.0	the intrinsic problems of structural heterogeneity and an approach to their solution the vldb journal -- the international journal on very large data bases 1999 theo h &#228; rder , g &#252; nter sauter , joachim thomas	1
700	the multidimensional database system rasdaman andreas dehmel , peter baumann , norbert widmann , roland ritsch , paula furtado sigmod conference 1998.0	the ores temporal database management system babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou international conference on management of data 1994.0	0
701	integrating sql databases with content-specific search engines vldb stefan deßloch , nelson mendonça mattos 1997.0	integrating reliable memory in databases 1997 wee teck ng , peter m. chen very large data bases	0
702	editor 's notes 1996 jennifer widom sigmod record	editorial richard snodgrass acm transactions on database systems ( tods ) 2001	0
703	tigukat : a uniform behavioral objectbase management system randal j. peters , m. tamer özsu , boman irani , adriana muñoz , anna lipka , duane szafron vldb j. 1995	strudel : a web site management system 1997 mary fernandez , daniela florescu , jaewoo kang , alon levy , dan suciu international conference on management of data	0
704	agents , turst , and information access on the semantic web timothy w. finin , anupam joshi 2002 sigmod record	agents , trust , and information access on the semantic web 2002 tim finin , anupam joshi acm sigmod record	1
705	structures for manipulating proposed updates in object-oriented databases richard hull , mohammed rupawalla , michael doherty 1996 sigmod conference	evaluating functional joins along nested reference sets in object-relational and object-oriented databases reinhard braumandl , jens clau &#223; en , alfons kemper very large data bases 1998.0	0
706	announcements from nsf , nasa , and elsewhere xiaolei qian 1994 sigmod record	opportunities at arpa , nsf , and elsewhere acm sigmod record 1995 xiaolei qian	0
707	data management challenges in crm george colliat 2003 sigmod conference	data management issues in electronic commerce m. tamer &#214; zsu international conference on management of data 1999.0	0
708	editorial richard t. snodgrass acm trans . database syst . 2001.0	guest editorial paolo atzeni , alberto o. mendelzon the vldb journal -- the international journal on very large data bases 2000	0
709	image mining in iris : integrated retinal information system kheng guan goh , wynne hsu , mong-li lee 2000 sigmod conference	quality-driven integration of heterogenous information systems felix naumann , ulf leser , johann christoph freytag very large data bases 1999.0	0
710	efficient algorithms for mining outliers from large data sets kyuseok shim , sridhar ramaswamy , rajeev rastogi sigmod conference 2000.0	an efficient algorithm for mining association rules in large databases very large data bases ashoka savasere , edward omiecinski , shamkant b. navathe 1995.0	0
711	broadcast disks : data management for asymmetric communications environments michael j. franklin , stanley b. zdonik , swarup acharya , rafael alonso 1995 sigmod conference	business data management for business-to-business electronic commerce christoph quix , mareike schoop , manfred jeusfeld acm sigmod record 2002.0	0
712	spatial hash-joins ming-ling lo , chinya v. ravishankar 1996 sigmod conference	spatial hash-joins international conference on management of data 1996 ming-ling lo , chinya v. ravishankar	1
713	lore : a database management system for semistructured data sigmod record roy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh 1997.0	a fast index for semistructured data brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon very large data bases 2001.0	0
714	a cost model for clustered object-oriented databases zhao-hui tang , jean-robert gruser , georges gardarin vldb 1995	a cost model for clustered object-oriented databases very large data bases 1995 georges gardarin , jean-robert gruser , zhao-hui tang	1
715	a system for watermarking relational databases peter j. haas , rakesh agrawal , jerry kiernan sigmod conference 2003.0	storage and retrieval of xml data using relational databases surajit chaudhuri , kyuseok shim very large data bases 2001.0	0
716	the ecobase project : database and web technologies for environmental information systems 2001 asterio k. tanaka , patrick valduriez sigmod record	the database and information system research group at the university of ulm peter dadam , wolfgang klas acm sigmod record 1997.0	0
717	pm3 : an orthogonal persistent systems programming language - design , implementation , performance antony l. hosking , jiawan chen vldb 1999.0	the design and implementation of k : a high-level knowledge-base programming language of osam * . kbms yuh-ming shyy , javier arroyo , stanley y.w. su , herman lam 1996 the vldb journal -- the international journal on very large data bases	0
718	query optimization in the presence of limited access patterns dan suciu , ioana manolescu , daniela florescu , alon y. levy sigmod conference 1999.0	query optimization at the crossroads surajit chaudhuri international conference on management of data 1997.0	0
719	advances in databases and information systems ( adbis ) 2002 albertas caplinskas , johann eder , olegas vasilecas sigmod record	research and practice in federated information systems acm sigmod record w. hasselbring , w.-j . van den heuvel , g. j. houben , r.-d . kutsche , b. rieger , m. roantree , k. subieta 2000.0	0
720	text databases : a survey of text models and systems sigmod record 1994 arjan loeffen	text databases : a survey of text models and systems acm sigmod record arjan loeffen 1994.0	1
721	description logics for semantic query optimization in object-oriented database systems claudio sartori , sonia bergamaschi , domenico beneventano acm trans . database syst . 2003.0	description logics for semantic query optimization in object-oriented database systems domenico beneventano , sonia bergamaschi , claudio sartori acm transactions on database systems ( tods ) 2003	1
722	information integration : the momis project demonstration vldb 2000 michele melchiori , silvana castano , g. malvezzi , domenico beneventano , r. guidetti , alberto corni , sonia bergamaschi , maurizio vincini	the hyperion project : from data integration to data coordination acm sigmod record marcelo arenas , vasiliki kantere , anastasios kementsietsidis , iluju kiringa , ren &#233; e j. miller , john mylopoulos 2003.0	0
723	opportunities in information management and assurance xiaolei qian sigmod record 1997.0	opportunities in information management and assurance xiaolei qian acm sigmod record 1997.0	1
724	transactional publish / subscribe : the proactive multicast of database changes arvola chan sigmod conference 1998.0	transactional publish/subscribe : the proactive multicast of database changes ( abstract ) arvola chan international conference on management of data 1998	1
725	the role of integrity constraints in database interoperation vldb 1996 peter m. g. apers , mark w. w. vermeer	further improvements on integrity constraint checking for stratifiable deductive databases very large data bases 1996 sin yeung lee , tok wang ling	0
726	semistructured und structured data in the web : going back and forth sigmod record paolo merialdo , giansalvatore mecca , paolo atzeni 1997.0	constraints for semistructured data and xml peter buneman , wenfei fan , j &#233; r &#244; me sim &#233; on , scott weinstein acm sigmod record 2001.0	0
727	converting relational to object-oriented databases sigmod record 1997 joseph fong	a taxonomy for secure object-oriented databases martin s. olivier , sebastiaan h. von solms acm transactions on database systems ( tods ) 1994.0	0
728	editor 's notes sigmod record ling liu 2003.0	editorial peter apers , stefano ceri , richard snodgrass 2002 the vldb journal -- the international journal on very large data bases	0
729	parametric query optimization vldb j. 1997 raymond t. ng , timos k. sellis , yannis e. ioannidis , kyuseok shim	open issues in parallel query optimization acm sigmod record waqar hasan , daniela florescu , patrick valduriez 1996.0	0
730	guest editor 's introduction sigmod record asuman dogac 2002.0	guest editorial malcolm p. atkinson the vldb journal -- the international journal on very large data bases 2000	0
731	efficient filtering of xml documents with xpath expressions rajeev rastogi , pascal felber , chee yong chan , minos n. garofalakis vldb j. 2002.0	efficient schemes for managing multiversionxml documents s.-y . chien , v. j. tsotras , c. zaniolo 2002 the vldb journal -- the international journal on very large data bases	0
732	database tuning : principles , experiments , and troubleshooting techniques philippe bonnet , dennis shasha vldb 2002	database principles leonid libkin acm sigmod record 2002.0	0
733	database research at ut arlington sigmod record 2003 sharma chakravarthy , y. alp aslandogan , ramez elmasri , leonidas fegaras , jung-hwan oh	the microsoft database research group david lomet , roger barga , surajit chaudhuri , paul larson , vivek narasayya 1998 acm sigmod record	0
734	data and knowledge base research at hong kong university of science and technology babak hamidzadeh , kamalakar karlapalem , qing li , chung-dak shum , dik lun lee , frederick h. lochovsky , beat wüthrich , alex chia-yee kean , pamela drew sigmod record 1995	database research at the university of illinois at urbana-champaign m. winslett , k. chang , a. doan , j. han , c. zhai , y. zhou acm sigmod record 2002.0	0
735	fast parallel similarity search in multimedia databases christian böhm , bernhard braunmüller , hans-peter kriegel , daniel a. keim , stefan berchtold sigmod conference 1997.0	s3 : similarity search in cad database systems stefan berchtold , hans-peter kriegel 1997 international conference on management of data	0
736	query rewriting for semistructured data sigmod conference 1999 vasilis vassalos , yannis papakonstantinou	qursed : querying and reporting semistructured data international conference on management of data yannis papakonstantinou , michalis petropoulos , vasilis vassalos 2002.0	0
737	knowledge discovery in data warehouses sigmod record themistoklis palpanas 2000.0	dblearn : a system prototype for knowledge discovery in relational databases international conference on management of data 1994 jiawei han , yongjian fu , yue huang , yandong cai , nick cercone	0
738	an overview of data warehousing and olap technology surajit chaudhuri , umeshwar dayal sigmod record 1997.0	the ins and outs ( and everything in between ) of data warehousing international conference on management of data 1996 phil fernandez , donovan schneider	0
739	advances in real-time database systems research sigmod record azer bestavros 1996.0	index concurrency control in firm real-time database systems brajesh goyal , jayant r. haritsa , s. seshadri , v. srinivasan very large data bases 1995.0	0
740	report on second international workshop on advanced issues of e-commerce and web-based information systems sigmod record philip s. yu , kun-lung wu 2000.0	report on the first international workshop on efficient web-based information systems zo &#233; lacroix , omar boucelma acm sigmod record 2003.0	0
741	research issues in federated database systems : report of efdbs '97 workshop fèlix saltor , mark roantree , mark w. w. vermeer , wilhelm hasselbring , martin schönhoff , markus strässler , barry eaglestone , stefan conrad 1997 sigmod record	engineering federated information systems : report of eefis '99 workshop s. conrad , w. hasselbring , u. hohenstein , r.-d . kutsche , m. roantree , g. saake , f. saltor acm sigmod record 1999.0	0
742	a taxonomy for secure object-oriented databases sebastiaan h. von solms , martin s. olivier acm trans . database syst . 1994.0	join index hierarchies for supporting efficient navigations in object-oriented databases zhaohui xie , jiawei han 1994 very large data bases	0
743	fast parallel similarity search in multimedia databases christian böhm , bernhard braunmüller , hans-peter kriegel , daniel a. keim , stefan berchtold sigmod conference 1997.0	fast high-dimensional data search in incomplete databases very large data bases 1998 beng chin ooi , cheng hian goh , kian-lee tan	0
744	a new sql-like operator for mining association rules 1996 giuseppe psaila , stefano ceri , rosa meo vldb	fast algorithms for mining association rules in large databases very large data bases rakesh agrawal , ramakrishnan srikant 1994.0	0
745	aggregate-query processing in data warehousing environments vldb venky harinarayan , dallan quass , ashish gupta 1995.0	approximate query processing using wavelets 2001 kaushik chakrabarti , minos garofalakis , rajeev rastogi , kyuseok shim the vldb journal -- the international journal on very large data bases	0
746	database research at the university of illinois at urbana-champaign 2002 chengxiang zhai , marianne winslett , yuanyuan zhou , kevin chen-chuan chang , jiawei han , anhai doan sigmod record	data and knowledge base research at hong kong university of science and technology p. drew , b. hamidzadeh , k. karlapalem , a. kean , d. lee , q. li , f. lochovsky , c. d. shum , b. wuthrich acm sigmod record 1995.0	0
747	selectivity estimation for spatio-temporal queries to moving objects yong-jin choi , chin-wan chung sigmod conference 2002	wavelet-based histograms for selectivity estimation international conference on management of data 1998 yossi matias , jeffrey scott vitter , min wang	0
748	issues and evaluations of caching solutions for web application acceleration 2002 oliver po , divyakant agrawal , radu sion , wen-syan li , wang-pin hsiung , dmitri v. kalashnikov , k. selçuk candan vldb	web caching for database applications with oracle web cache jesse anton , lawrence jacobs , xiang liu , jordan parker , zheng zeng , tie zhong international conference on management of data 2002.0	0
749	an efficient algorithm for mining association rules in large databases edward omiecinski , shamkant b. navathe , ashok savasere vldb 1995.0	sampling large databases for association rules very large data bases 1996 hannu toivonen	0
750	rainbow : distributed database system for classroom education and experimental research vldb abdelsalam helal , hua li 2000.0	the demarcation protocol : a technique for maintaining constraints in distributed database systems daniel barbar &#225; - mill &#225; , hector garcia-molina the vldb journal -- the international journal on very large data bases 1994.0	0
751	influence sets based on reverse nearest neighbor queries s. muthukrishnan , flip korn sigmod conference 2000.0	influence sets based on reverse nearest neighbor queries international conference on management of data flip korn , s. muthukrishnan 2000.0	1
752	on the issue of valid time ( s ) in temporal databases themis panayiotopoulos , efstathios v. ioannidis , constantine d. spyropoulos , stavros kokkotos sigmod record 1995.0	on the semantics of now in databases acm transactions on database systems ( tods ) james clifford , curtis dyreson , tom &#225; s isakowitz , christian s. jensen , richard thomas snodgrass 1997.0	0
753	a transaction replication scheme for a replicated database with node autonomy david wai-lok cheung , ada wai-chee fu vldb 1994.0	a transaction replication scheme for a replicated database with node autonomy ada wai-chee fu , david wai-lok cheung 1994 very large data bases	1
754	a top-down approach for two level serializability vldb n. l. belkhodja , mourad ouzzani , m. a. atroun 1994.0	a top-down approach for two level serializability m. ouzzani , m. a. atroun , n. l. belkhodja very large data bases 1994.0	1
755	hd-eye : visual clustering of high dimensional data sigmod conference daniel a. keim , markus wawryniuk , alexander hinneburg 2002.0	outlier detection for high dimensional data charu c. aggarwal , philip s. yu 2001 international conference on management of data	0
756	improving access to environmental data using context information anthony tomasic , eric simon sigmod record 1997.0	integrating modelling systems for environmental management information systems 1997 david j. abel , kerry taylor , dean kun acm sigmod record	0
757	information systems research at rwth aachen matthias jarke sigmod record 1995.0	research and practice in federated information systems acm sigmod record w. hasselbring , w.-j . van den heuvel , g. j. houben , r.-d . kutsche , b. rieger , m. roantree , k. subieta 2000.0	0
758	the hyperion project : from data integration to data coordination marcelo arenas , vasiliki kantere , renée j. miller , anastasios kementsietsidis , john mylopoulos , iluju kiringa sigmod record 2003.0	the hyperion project : from data integration to data coordination acm sigmod record marcelo arenas , vasiliki kantere , anastasios kementsietsidis , iluju kiringa , ren &#233; e j. miller , john mylopoulos 2003.0	1
759	query optimization in the presence of limited access patterns dan suciu , ioana manolescu , daniela florescu , alon y. levy sigmod conference 1999.0	query processing and optimization in oracle rdb gennady antoshenkov , mohamed ziauddin the vldb journal -- the international journal on very large data bases 1996	0
760	wavecluster : a wavelet based clustering approach for spatial data in very large databases surojit chatterjee , gholamhosein sheikholeslami , aidong zhang vldb j. 2000.0	wavecluster : a wavelet-based clustering approach for spatial data in very large databases the vldb journal -- the international journal on very large data bases 2000 gholamhosein sheikholeslami , surojit chatterjee , aidong zhang	1
761	searching in metric spaces with user-defined and approximate distances marco patella , paolo ciaccia acm trans . database syst . 2002.0	searching in metric spaces by spatial approximation gonzalo navarro the vldb journal -- the international journal on very large data bases 2002	0
762	the structured information manager : a database system for sgml documents ron sacks-davis vldb 1996.0	lore : a database management system for semistructured data jason mchugh , serge abiteboul , roy goldman , dallas quass , jennifer widom acm sigmod record 1997.0	0
763	eroc : a toolkit for building neato query optimizers melissa truong , louis burger , william j. mckenna , chi hoang vldb 1996.0	eroc : a toolkit for building neato query optimizers william j. mckenna , louis burger , chi hoang , melissa truong 1996 very large data bases	1
764	space optimization in deductive databases acm trans . database syst . 1995 s. sudarshan , divesh srivastava , raghu ramakrishnan , jeffrey f. naughton	introduction to constraint databases bart kuijpers acm sigmod record 2002.0	0
765	topological relations in the world of minimum bounding rectangles : a study with r-trees dimitris papadias , timos k. sellis , yannis theodoridis , max j. egenhofer sigmod conference 1995.0	topological relations in the world of minimum bounding rectangles : a study with r-trees dimitris papadias , timos sellis , yannis theodoridis , max j. egenhofer international conference on management of data 1995.0	1
766	solving satisfiability and implication problems in database systems sha guo , mark allen weiss , wei sun acm trans . database syst . 1996	temporal database system implementations michael h. b &#246; hlen acm sigmod record 1995.0	0
767	an almost-serial protocol for transaction execution in main-memory database systems stephen blott , henry f. korth 2002 vldb	an aspect of query optimization in multidatabase systems chiang lee , chia-jung chen , hongjun lu acm sigmod record 1995	0
768	document management as a database problem rudolf bayer 1995 vldb	view management in multimedia databases k. sel &#231; uk candan , eric lemar , v. s. subrahmanian the vldb journal -- the international journal on very large data bases 2000.0	0
769	online query processing 2001 peter j. haas , joseph m. hellerstein sigmod conference	query processing in tertiary memory databases sunita sarawagi very large data bases 1995.0	0
770	time series similarity measures and time series indexing gautam das , dimitrios gunopulos sigmod conference 2001	indexing large metric spaces for similarity search queries tolga bozkaya , meral ozsoyoglu acm transactions on database systems ( tods ) 1999.0	0
771	o-o , what 's happening to db2 ? sigmod conference richard swagerman , nelson mendonça mattos , michael j. carey , srinivasa narayanan , bennet vance , doug doole , serge rielau , donald d. chamberlin 1999.0	o-o , what have they done to db2 ? 1999 michael j. carey , donald d. chamberlin , srinivasa narayanan , bennet vance , doug doole , serge rielau , richard swagerman , nelson mendon &#231; a mattos very large data bases	0
772	stream processing of xpath queries with predicates ashish kumar gupta , dan suciu 2003 sigmod conference	processing complex aggregate queries over data streams alin dobra , minos garofalakis , johannes gehrke , rajeev rastogi international conference on management of data 2002.0	0
773	hardware acceleration for spatial selections and joins sigmod conference 2003 chengyu sun , divyakant agrawal , amr el abbadi	hardware acceleration for spatial selections and joins chengyu sun , divyakant agrawal , amr el abbadi international conference on management of data 2003	1
774	transactional information systems - book review marc h. scholl 2001 sigmod record	information systems research at rwth aachen 1995 matthias jarke acm sigmod record	0
775	analysis of predictive spatio-temporal queries 2003 dimitris papadias , jimeng sun , yufei tao acm trans . database syst .	an extensible notation for spatiotemporal index queries acm sigmod record vassilis j. tsotras , christian s. jensen , richard thomas snodgrass 1998.0	0
776	a language based multidatabase system konrad schwarz , eva kühn , thomas tschernko sigmod conference 1994	a multidatabase system for tracking and retrieval of financial data munir cochinwala , john bradley very large data bases 1994.0	0
777	evolvable view environment ( eve ) : non-equivalent view maintenance under schema changes andreas koeller , amy j. lee , xin zhang , anisoara nica , elke a. rundensteiner , amber van wyk , yong li 1999 sigmod conference	evolvable view environment ( eve ) : non-equivalent view maintenance under schema changes e. a. rundensteiner , a. koeller , x. zhang , a. j. lee , a. nica , a. van wyk , y. lee 1999 international conference on management of data	1
778	exploiting versions for on-line data warehouse maintenance in molap servers vldb 2002 heum-geun kang , chin-wan chung	exploiting versions for handling updates in broadcast disks very large data bases 1999 evaggelia pitoura , panos k. chrysanthis	0
779	optimizing disjunctive queries with expensive predicates alfons kemper , guido moerkotte , michael steinbrunn , klaus peithner sigmod conference 1994	minimal probing : supporting expensive predicates for top-k queries kevin chen-chuan chang , seung-won hwang international conference on management of data 2002	0
780	query rewriting for semistructured data sigmod conference 1999 vasilis vassalos , yannis papakonstantinou	inferring structure in semistructured data svetlozer nestorov , serge abiteboul , rajeev motwani 1997 acm sigmod record	0
781	reminiscences on influential papers sigmod record mitch cherniack , kenneth a. ross , gottfried vossen 2003.0	reminiscences in influential papers 1998 richard snodgrass acm sigmod record	0
782	integrating temporal , real-time , and active databases john a. stankovic , krithi ramamritham , ming xiong , rajendran m. sivasankaran , donald f. towsley sigmod record 1996	deeds towards a distributed and active real-time database system 1996 s. f. andler , j. hansson , j. eriksson , j. mellin , m. berndtsson , b. eftring acm sigmod record	0
783	wavecluster : a wavelet based clustering approach for spatial data in very large databases surojit chatterjee , gholamhosein sheikholeslami , aidong zhang vldb j. 2000.0	clustering categorical data : an approach based on dynamical systems 2000 david gibson , jon kleinberg , prabhakar raghavan the vldb journal -- the international journal on very large data bases	0
784	similarity-based queries for time series data alberto o. mendelzon , davood rafiei sigmod conference 1997.0	similarity-based queries for time series data international conference on management of data davood rafiei , alberto mendelzon 1997.0	1
785	data mining with optimized two-dimensional association rules takeshi tokuyama , yasuhiko morimoto , shinichi morishita , takeshi fukuda acm trans . database syst . 2001.0	data mining using two-dimensional optimized association rules : scheme , algorithms , and visualization takeshi fukuda , yasukiko morimoto , shinichi morishita , takeshi tokuyama international conference on management of data 1996.0	0
786	aggregate maintenance for data warehousing in informix red brick vista latha s. colby , gopal mulagund , richard l. cole , craig j. bunker , william j. mckenna , david wilhite vldb 2001.0	view maintenance in a warehousing environment international conference on management of data yue zhuge , h &#233; ctor garc &#237; a-molina , joachim hammer , jennifer widom 1995.0	0
787	editor 's notes sigmod record 2001 ling liu	editorial richard snodgrass acm transactions on database systems ( tods ) 2001.0	0
788	catching the boat with strudel : experiences with a web-site management system jaewoo kang , dan suciu , alon y. levy , daniela florescu , mary f. fernandez sigmod conference 1998.0	a query language for a web-site management system 1997 mary fernandez , daniela florescu , alon levy , dan suciu acm sigmod record	0
789	a system for keyword proximity search on xml databases tianqiu wang , yannis papakonstantinou , nick koudas , vagelis hristidis , andrey balmin , divesh srivastava vldb 2003	visdb : a system for visualizing large databases daniel a. keim , hans-peter kriegel international conference on management of data 1995.0	0
790	the aditi deductive database system kotagiri ramamohanarao , david b. kemp , jayen vaghani , tim s. leask , james harland , peter j. stuckey , zoltan somogyi 1994 vldb j.	the glue-nail deductive database system : design , implementation , and evaluation marcia a. derr , shinichi morishita , geoffrey phipps 1994 the vldb journal -- the international journal on very large data bases	0
791	on index selection schemes for nested object hierarchies vldb 1994 sudarshan s. chawathe , ming-syan chen , philip s. yu	on index selection schemes for nested object hierarchies sudarshan s. chawathe , ming-syan chen , philip s. yu 1994 very large data bases	1
792	infoharness : a system for search and retrieval of heterogeneous information amit p. sheth , vipul kashyap , satish thatte , leon a. shklar sigmod conference 1995.0	quality-driven integration of heterogenous information systems felix naumann , ulf leser , johann christoph freytag very large data bases 1999.0	0
793	efficient materialization and use of views in data warehouses márcio farias de souza , marcus costa sampaio sigmod record 1999	efficient view maintenance at data warehouses d. agrawal , a. el abbadi , a. singh , t. yurek 1997 international conference on management of data	0
794	storage and retrieval of xml data using relational databases surajit chaudhuri , kyuseok shim 2001 vldb	relational databases for querying xml documents : limitations and opportunities very large data bases jayavel shanmugasundaram , kristin tufte , chun zhang , gang he , david j. dewitt , jeffrey f. naughton 1999.0	0
795	a scalable and highly available networked database architecture angelo pruscino , rafiul ahad , roger bamford vldb 1999.0	a scalable and highly available networked database architecture roger bamford , rafiul ahad , angelo pruscino very large data bases 1999.0	1
796	supporting top-k join queries in relational databases walid g. aref , ahmed k. elmagarmid , ihab f. ilyas vldb 2003	mining fuzzy association rules in databases acm sigmod record 1998 chan man kuok , ada fu , man hon wong	0
797	xpath queries on streaming data sigmod conference sudarshan s. chawathe , feng peng 2003.0	psoup : a system for streaming queries over streaming data sirish chandrasekaran , michael j. franklin 2003 the vldb journal -- the international journal on very large data bases	0
798	object query standards andrew e. wade sigmod record 1996.0	standards acm sigmod record 2003	0
799	erratum : a database model for object dynamics mike p. papazoglou , bernd j. krämer vldb j. 1997.0	a database model for object dynamics the vldb journal -- the international journal on very large data bases m. p. papazoglou , b. j. kr &#228; mer 1997.0	0
800	indexing images in oracle8i sigmod conference melliyal annamalai , samuel defazio , rajiv chopra 2000.0	indexing medium-dimensionality data in oracle k. v. ravi kanth , siva ravada , jayant sharma , jay banerjee 1999 international conference on management of data	0
801	of objects and databases : a decade of turmoil david j. dewitt , michael j. carey vldb 1996.0	a data model and data structures for moving objects databases luca forlizzi , ralf hartmut g &#252; ting , enrico nardelli , markus schneider 2000 international conference on management of data	0
802	towards event-driven modelling for database design maguelonne teisseire , pascal poncelet , rosine cicchetti vldb 1994.0	towards event-driven modelling for database design maguelonne teisseire , pascal poncelet , rosine cicchetti very large data bases 1994	1
